Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Stage
20-Apr-2026,"INR 3,388,411.12",90.0,Surendra Yadav,20-Apr-2026 02:16 PM,15light02.pdf (1050.00 KB),l1,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE UNNAO,2026_REDUP_1116584_7,2074/red/tender/unnao/2025-26 Dt- 27-01-2026,15 Sthaloo per Electric High Mast Street Light ka Adhisthapan karye,1.0,5889541.0,RAJESH KUMAR PAL,INR,"3,388,411.12",1,5903436,M/S RAMESH SINGH,20-Feb-2026 11:48 PM,Rejected-AOC,l2,20-Apr-2026 02:16 PM,Technical,Summary,Narendra chaudhary,06-Mar-2026 12:06 PM,technical_2074109.pdf,Er Narendra Chaudhry,Internal,,Surendra Yadav,20-Apr-2026 02:12 PM,finsummary_2074109.pdf (1050.50 KB),Finance,summary,Surendra Yadav,20-Apr-2026 02:08 PM,finance_2074109.pdf,BOQ Comparative Chart,Er Narendra Chaudhary,Internal,,Narendra chaudhary,06-Mar-2026 12:09 PM,06-Mar-2026 12:10 PM,techsummary_2074109.pdf (627.49 KB),AOC,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE UNNAO,2074/red/tender/unnao/2025-26 Dt- 27-01-2026,2026_REDUP_1116584_7,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,Er Narendra Chaudhary,Vikash Bhawan Unnao,1,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,"1,000",Nil,Nil,No,16-Feb-2026 02:45 PM,21-Feb-2026 05:00 PM,16-Feb-2026 02:45 PM,21-Feb-2026 04:30 PM,NA ,NA ,16-Feb-2026 02:45 PM,21-Feb-2026 04:30 PM,06-Mar-2026 12:10 PM,"68,000",Yes,fixed,,Nil,Nil,15 Sthaloo per Electric High Mast Street Light ka Adhisthapan karye,15 Sthaloo per Electric High Mast Street Light ka Adhisthapan karye,Plz Refer Doc ,NA ,"33,89,000",Civil Works,NA ,Tender,90.0,90.0,Unnao,209801.0,NA ,NA ,NA ,EE RED UNNAO,No ,No,1.0,SBI Bank,AOC
,,,,,,,,,,,,,,,,2,5889541,RAJESH KUMAR PAL,18-Feb-2026 08:26 AM,Accepted-AOC,l1,20-Apr-2026 02:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,2,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
