Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Stage
Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE GAUTAM BHDDH NAGAR,2026_REDUP_1105020_3,850/EERED/GBN//Dt-30.10.2025,Construction of Interlocking and drain work from the house of Shri Ajab Singh house to Shri Arvind Singh house in Sai Upvan Society near Akash Nagar Yusufpur Chak Shahberi.,1.0,5802026.0,YASHIKA CONSTRUCTION CO.,INR,"1,598,278.65",1,5801971,KESHAV ENTERPRISES,13-Jan-2026 05:38 PM,Rejected-Finance,L2,13-Feb-2026 06:14 PM,01-Apr-2026,"INR 1,598,278.65",90.0,ShashiBhushan Yadav,02-Apr-2026 12:18 PM,CEE.pdf (219.00 KB),SHASHI BHUSHAN YADAV,Internal,,ShashiBhushan Yadav,29-Jan-2026 05:14 PM,03-Feb-2026 12:30 PM,techsummary_2038907.pdf (219.18 KB),Finance,summary,ShashiBhushan Yadav,03-Feb-2026 02:16 PM,finance_2038907.pdf,BOQ Comparative Chart,SHASHI BHUSHAN YADAV,Internal,,ShashiBhushan Yadav,13-Feb-2026 06:14 PM,finsummary_2038907.pdf (219.18 KB),Technical,Summary,ShashiBhushan Yadav,29-Jan-2026 04:58 PM,technical_2038907.pdf,AOC,09-Jan-2026 02:00 PM,14-Jan-2026 04:00 PM,09-Jan-2026 02:00 PM,14-Jan-2026 02:00 PM,NA ,NA ,09-Jan-2026 02:00 PM,14-Jan-2026 02:00 PM,03-Feb-2026 12:30 PM,Construction of Interlocking and drain work from the house of Shri Ajab Singh house to Shri Arvind Singh house in Sai Upvan Society near Akash Nagar Yusufpur Chak Shahberi.,Construction of Interlocking and drain work from the house of Shri Ajab Singh house to Shri Arvind Singh house in Sai Upvan Society near Akash Nagar Yusufpur Chak Shahberi.,Civil Work  ,NA ,"16,01,000",Civil Works,NA ,Tender,90.0,90.0,EE RED GBN,201306.0,NA ,NA ,NA ,EE RED GBN,No ,No,1.0,Fee/PreQual/Technical,.pdf,T1,1.0,SBI Bank,854.0,Nil,Nil,No,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE GAUTAM BHDDH NAGAR,850/EERED/GBN//Dt-30.10.2025,2026_REDUP_1105020_3,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"33,000",No,fixed,,Nil,Nil,EE RED GBN,EE RED GBN,AOC
,,,,,,,,,2,5803706,SHISHPAL MALIK,14-Jan-2026 01:53 PM,Not Admitted-Fee/PreQual/Technical,Others-Clause 3.1(c) of ITB,29-Jan-2026 04:58 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,3,5802026,YASHIKA CONSTRUCTION CO.,13-Jan-2026 05:21 PM,Accepted-AOC,L1,02-Apr-2026 12:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
