EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
"1,76,000",No,fixed,,Nil,Nil,NIRMAN WORK,NIRMAN WORK,Please refer Tender documents. ,NA ,"17,59,000",Civil Works,NA ,Tender,90.0,45.0,ALIGARH,202001.0,NA ,NA ,NA ,NAGAR NIGAM ALIGARH,No ,No,Directorate of Local Bodies UP||Aligarh Municipal Corporation,6269(268)/NNA/2025-26,2026_DOLBU_1116687_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,EE,NAGAR NIGAM ALIGARH,21-Feb-2026 05:00 PM,28-Feb-2026 11:00 AM,21-Feb-2026 05:00 PM,27-Feb-2026 05:00 PM,NA ,NA ,21-Feb-2026 05:00 PM,27-Feb-2026 05:00 PM,06-Apr-2026 05:00 PM,1.0,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,"2,360",Nil,Nil,No,1.0,SBI Bank,AOC,Finance,OK,Danish Haider Naqvi,16-Apr-2026 11:28 AM,,BOQ Comparative Chart,CE,Internal,EE,Rajvir Singh,06-Apr-2026 04:51 PM,06-Apr-2026 05:00 PM,techsummary_2077511.pdf (193.38 KB),Technical,All Documents Completed,Rajvir Singh,06-Apr-2026 11:31 AM,technical_2077511.pdf,CE,Internal,EE,Rajvir Singh,16-Apr-2026 12:59 PM,finsummary_2077511.pdf (412.25 KB),30-Apr-2026,"INR 1,653,460",45.0,Danish Haider Naqvi,30-Apr-2026 03:14 PM,t268.pdf (412.00 KB),ok,1.0,5936592.0,JAI MATA DI ASSOCIATES,INR,"1,653,460",Directorate of Local Bodies UP||Aligarh Municipal Corporation,2026_DOLBU_1116687_1,6269(268)/NNA/2025-26,NIRMAN WORK,1,5936592,JAI MATA DI ASSOCIATES,27-Feb-2026 10:55 AM,Accepted-AOC,ok,30-Apr-2026 03:14 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Finance,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5933686,M/S SATISH KUMAR,27-Feb-2026 02:37 PM,Rejected-Finance,OK,16-Apr-2026 12:59 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5933642,NARENDRA KUMAR AGARWAL,26-Feb-2026 07:04 PM,Rejected-Finance,OK,16-Apr-2026 12:59 PM,AOC
