Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Name,Address,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
Saharanpur Municipal Corporation Saharanpur UP,2026_NNSAH_1122418_1,7059 B,Work of tean shade of East side khali bhumi for smart gairage nagar nigam saharanpur,1.0,5967679.0,BHARAT CONTRACTOR AND SUPPLIER,INR,"672,738",1,5967679,BHARAT CONTRACTOR AND SUPPLIER,12-Mar-2026 01:25 PM,Accepted-AOC,L1,17-Apr-2026 06:18 PM,17-Apr-2026,"INR 672,738",30.0,Sandeep kumar Misra,17-Apr-2026 06:18 PM,7059acceptance.pdf (446.00 KB),CE NNS,Internal,,Sandeep kumar Misra,17-Apr-2026 06:16 PM,finsummary_2090161.pdf (22.89 KB),Technical,Admitted,Madan Pal,28-Mar-2026 12:32 PM,technical_2090161.pdf,Madanpal,Internal,,Madan Pal,28-Mar-2026 12:34 PM,28-Mar-2026 12:35 PM,techsummary_2090161.pdf (22.86 KB),Finance,Admitted,Madan Pal,28-Mar-2026 01:44 PM,finance_2090161.pdf,BOQ Comparative Chart,AOC,chief Engineer Nagar Nigam Saharanpur,chief Engineer Nagar Nigam Saharanpur,1.0,SBI Bank,"86,805",No,percentage,10.0%,Nil,Nil,Work of tean shade of East side khali bhumi for smart gairage nagar nigam saharanpur,Work of tean shade of East side khali bhumi for smart gairage nagar nigam saharanpur,Please refer Tender documents. ,NA ,"8,68,050",Civil Works,NA ,Tender,90.0,30.0,saharanpur,247001.0,NA ,NA ,NA ,nagar nigam saharanpur,No ,No,1.0,Fee/PreQual/Technical,.pdf,Technical,07-Mar-2026 12:00 PM,13-Mar-2026 11:00 AM,07-Mar-2026 12:00 PM,12-Mar-2026 03:00 PM,NA ,NA ,07-Mar-2026 12:00 PM,12-Mar-2026 03:00 PM,28-Mar-2026 12:35 PM,Saharanpur Municipal Corporation Saharanpur UP,7059 B,2026_NNSAH_1122418_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,826.0,Nil,Nil,No,AOC
,,,,,,,,,2,5964463,NASIR KHAN,11-Mar-2026 02:25 PM,Rejected-AOC,L2,17-Apr-2026 06:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,3,5967993,SWASTIK ENTERPRISES,12-Mar-2026 02:58 PM,Rejected-AOC,L3,17-Apr-2026 06:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
