S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No.1,Corrigendum Title,Corrigendum Type,View,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,SBI Bank,"C/o Busway and path way from Saini Rotary to Tosha Cut along 130m wide road (LHS), Greater Noida","C/o Busway and path way from Saini Rotary to Tosha Cut along 130m wide road (LHS), Greater Noida",REFER TENDER DOCUMENT ,NA ,"24,09,15,490",Civil Works,DEVELOPMENT ,Tender,90.0,365.0,GREATER NOIDA,201308.0,NA ,NA ,NA ,GREATER NOIDA INDUSTRIAL DEVELOPMENT AUTHORITY,No ,No,"6,770",Nil,Nil,No,SM_TENDER CELL,GNIDA OFFICE,Greater Noida Industrial Development Authority,SM/(TENDER CELL)/2026/697 DATED-10.01.2026,2026_GNIDA_1105871_9,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,13-Jan-2026 06:30 PM,30-Jan-2026 11:00 AM,13-Jan-2026 06:30 PM,28-Jan-2026 05:00 PM,NA ,NA ,13-Jan-2026 06:30 PM,28-Jan-2026 05:00 PM,20-Feb-2026 11:00 AM,1.0,REVISED SCHEDULE,Date,,"34,10,000",No,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,"TENDER FEE, EMD, Rs.100/- NON JUDICIAL STAMP PAPER ALONGWITH Re.1/- REVENUE STAMP",AOC,ACEO_SY,Internal,GM_FINANCE GM_PROJECT SM_TECHNICAL,NAROTTAM SINGH,19-Feb-2026 05:38 PM,20-Feb-2026 11:00 AM,techsummary_2040494.pdf (178.05 KB),Finance,UNDER EVALUATION,NAROTTAM SINGH,20-Feb-2026 12:41 PM,,BOQ Comparative Chart,ACEO_SY,Internal,GM_FINANCE GM_PROJECT SM_TECHNICAL,NAROTTAM SINGH,30-Mar-2026 06:29 PM,finsummary_2040494.pdf (185.91 KB),Technical,UNDER EVALUATION,NAROTTAM SINGH,30-Jan-2026 01:38 PM,,1.0,5809555.0,Jeet Construction,27-Jan-2026 02:06 PM,Accepted-AOC,L1,10-Apr-2026 06:28 PM,1.0,5809555.0,Jeet Construction,INR,"234,723,962.01",Greater Noida Industrial Development Authority,2026_GNIDA_1105871_9,SM/(TENDER CELL)/2026/697 DATED-10.01.2026,"C/o Busway and path way from Saini Rotary to Tosha Cut along 130m wide road (LHS), Greater Noida",10-Apr-2026,"INR 234,723,962.01",365.0,NAROTTAM SINGH,10-Apr-2026 06:28 PM,4227.pdf (354.00 KB),AWARD LETTER,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,APPENDIX A TO E,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5826336.0,M/s Juneja Construction Pvt Ltd,27-Jan-2026 02:46 PM,Rejected-Finance,L2,30-Mar-2026 06:29 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"FINANCIAL STATEMENT,TURNOVER,GST,PAN,AADHAR,PROP./PRTN./LTD.CO.CERTIFICATE,AUTHORITY LETTER,ETC",AOC,,,,,,,,,,,,,,,,,,,,,,,,,3.0,5827203.0,SRS EXPRESS PRIVATE LIMITED,27-Jan-2026 03:03 PM,Rejected-Finance,L3,30-Mar-2026 06:29 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,OTHER REQUISITES AS PER TENDER DOCUMENT,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIAL BID,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
