Name,Address,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
SE XII CIRCLE IRRIGATION WORKS LUCKNOW,GANGA SINCHAI BHAWAN TELIBAGH LUCKNOW,1.0,SBI Bank,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XII Circle Irrigation Works, Lucknow",08/SE-XII/2025-26,2026_UPIDC_1112470_3,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,"3,297",Nil,Nil,No,"1,00,000",No,fixed,,Nil,Nil,05-Feb-2026 09:00 AM,10-Feb-2026 03:30 PM,05-Feb-2026 10:00 AM,10-Feb-2026 03:00 PM,NA ,NA ,05-Feb-2026 10:00 AM,10-Feb-2026 03:00 PM,23-Feb-2026 04:40 PM,AS PER TENDER NOTICE LOT 3,AS PER TENDER NOTICE LOT 3,Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,30.0,LUCKNOW,226025.0,GANGA SINCHAI BHAWAN TELIBAGH LUCKNOW ,GANGA SINCHAI BHAWAN TELIBAGH LUCKNOW ,07-Feb-2026 02:00 PM ,LUCKNOW,No ,No,1,Fee/PreQual/Technical,.pdf,Pre qualification documents,AOC,"LAVKUSH SINGH, SE XII CIRCLE",Internal,"VIKAS SINGH, EE ICD 1",Lavkush Singh,20-Feb-2026 04:40 PM,23-Feb-2026 04:40 PM,techsummary_2057622.pdf (996.66 KB),Finance,Financial Bid opened,Lavkush Singh,23-Feb-2026 05:02 PM,,BOQ Comparative Chart,"LAVKUSH SINGH, SE XII CIRCLE",Internal,"VIKAS SINGH, EE ICD 1",Lavkush Singh,28-Feb-2026 01:23 PM,finsummary_2057622.pdf (612.72 KB),Technical,Technical Bid Opened,Lavkush Singh,10-Feb-2026 04:03 PM,,1,5853143,m/s mohd. zamil,08-Feb-2026 06:30 PM,Rejected-Finance,2ND LOWEST,28-Feb-2026 01:23 PM,1.0,5846590.0,Rajesh Kumar,INR,"4,662,348.56","U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XII Circle Irrigation Works, Lucknow",2026_UPIDC_1112470_3,08/SE-XII/2025-26,AS PER TENDER NOTICE LOT 3,09-Mar-2026,"INR 4,662,348.56",30.0,Lavkush Singh,09-Apr-2026 04:42 PM,AOCLOT3.pdf (1033.00 KB),AOC,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Financial Bid,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,5846590,Rajesh Kumar,10-Feb-2026 11:26 AM,Accepted-AOC,L1,09-Apr-2026 04:42 PM,,,,,,,,,,,,,,,,,AOC
