S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Instrument Type,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
1.0,6028537.0,DIWAN YADAV,INR,"995,004","ABHINENDRA SINGH, BDO PRAVIN CHANDRA BARNAWAL, JERED VIJAYANT PRATAP SINGH, ACCOUNTANT",Internal,,ABHINENDRA SINGH,10-Apr-2026 01:25 PM,finsummary_2106572.pdf (343.01 KB),Technical,Bid Opening Summary,ABHINENDRA SINGH,07-Apr-2026 07:56 PM,,Commissioner Rural Development UP||JDC Azamgarh||CDO Ballia||DDO Ballia||BDO Nagra,2026_RDUP_1129315_1,1274 Date 20-03-2026 Lot No - 57,kareemapur mein men rod par ev malap mein hanumaan jee ke mandir par haee maast solar laeet ela0ee0dee0 laeet ka sthaapana kaary.,Finance,Bid Opening Summary,ABHINENDRA SINGH,08-Apr-2026 07:52 PM,,BOQ Comparative Chart,"ABHINENDRA SINGH, BDO PRAVIN CHANDRA BARNAWAL, JERED VIJAYANT PRATAP SINGH, ACCOUNTANT",Internal,,ABHINENDRA SINGH,07-Apr-2026 08:49 PM,08-Apr-2026 10:00 AM,techsummary_2106572.pdf (343.01 KB),1.0,6028537.0,DIWAN YADAV,03-Apr-2026 11:29 PM,Accepted-AOC,L1,10-Apr-2026 07:27 PM,10-Apr-2026,"INR 995,004",90.0,ABHINENDRA SINGH,10-Apr-2026 07:27 PM,57.pdf (57.00 KB),AOC,AOC,kareemapur mein men rod par ev malap mein hanumaan jee ke mandir par haee maast solar laeet ela0ee0dee0 laeet ka sthaapana kaary.,kareemapur mein men rod par ev malap mein hanumaan jee ke mandir par haee maast solar laeet ela0ee0dee0 laeet ka sthaapana kaary.,NIT ,NA ,"9,96,000",Civil Works,NA ,Tender,90.0,90.0,KP NAGRA,221711.0,NA ,NA ,NA ,BDO OFFICE NAGRA,No ,No,24-Mar-2026 10:00 AM,06-Apr-2026 12:00 PM,24-Mar-2026 10:00 AM,04-Apr-2026 05:00 PM,NA ,NA ,24-Mar-2026 10:00 AM,04-Apr-2026 05:00 PM,08-Apr-2026 10:00 AM,BDO NAGRA,BDO OFFICE NAGRA,1.0,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,Commissioner Rural Development UP||JDC Azamgarh||CDO Ballia||DDO Ballia||BDO Nagra,1274 Date 20-03-2026 Lot No - 57,2026_RDUP_1129315_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,"1,000",BDO NAGRA,NAGRA,No,1,DD - Demand Draft,"19,920",No,fixed,,BDO NAGRA,NAGRA,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6028374.0,M/s Gauri Enterprises,03-Apr-2026 07:08 PM,Rejected-AOC,L3,10-Apr-2026 07:27 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,2,BC - Bankers Cheque,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6027432.0,M/S MAA DURGA ENTERPRISES,03-Apr-2026 02:08 PM,Rejected-AOC,L2,10-Apr-2026 07:27 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,SS - Small Savings Instrument,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,BG - Bank Guarantee,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,FDR - Fixed Deposit,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,RTGS - RTGS Payment,,,,,,,AOC
