Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-4 Agra,35/GM-4/UPPCL/2025-26 Dated 04-02-2026,2026_UPPRC_1113225_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,General Manager (Zone-4) Agra,"H No. A-121, Sec-13, Avas Vikas Colony, Sikandra, Agra","1,73,000",No,fixed,,Nil,Nil,TOURISM DEVLOPMENT WORK OF AMBEDKAR PARK AT SIRSAGANJ IN DISTRICT- FIROZABAD (U.P.),TOURISM DEVLOPMENT WORK OF AMBEDKAR PARK AT SIRSAGANJ IN DISTRICT- FIROZABAD (U.P.),Please refer Tender documents. ,NA ,"86,08,755",Miscellaneous Works,NA ,Tender,90.0,270.0,Sirsaganj Distt Firozabad,283151.0,Office of General Manager (Zone-4) Agra ,"H No. A-121, Sec-13, Avas Vikas Colony, Sikandra, Agra ",09-Feb-2026 11:00 AM ,General Manager (Zone-4) Agra,No ,No,1,Fee/PreQual/Technical,.pdf,Bid Doc,06-Feb-2026 06:20 PM,18-Feb-2026 03:00 PM,06-Feb-2026 06:20 PM,18-Feb-2026 02:00 PM,NA ,NA ,06-Feb-2026 06:20 PM,18-Feb-2026 02:00 PM,11-Mar-2026 01:00 PM,"11,800",Nil,Nil,No,AOC,Rajeev Kumar Panday General Manager Zone-4 Agra,Internal,"Sandeep Singh Chaudhary Project Manager Unit-4 Agra, Sanjay Singh Projects Manager Unit-32 Aligarh Shravan Kumar Accountant Unit-4 Agra",RAJIV KUMAR PANDEY,10-Mar-2026 08:43 PM,11-Mar-2026 01:00 PM,techsummary_2060056.pdf (2734.57 KB),Finance,Two Financial Bids admitted for Financial Evaluation out of Two Bids,RAJIV KUMAR PANDEY,11-Mar-2026 06:31 PM,,BOQ Comparative Chart,Rajeev Kumar Panday General Manager Zone-4 Agra,Internal,"Sandeep Singh Chaudhary Project Manager Unit-4 Agra, Sanjay Singh Projects Manager Unit-32 Aligarh Shravan Kumar Accountant Unit-4 Agra",RAJIV KUMAR PANDEY,11-Mar-2026 06:45 PM,finsummary_2060056.pdf (114.61 KB),Technical,Two Bids Out of Two Bids Admitted for Technical Valuation,RAJIV KUMAR PANDEY,10-Mar-2026 08:31 PM,,1,5855779,M/S H. K. BUILDERS,13-Feb-2026 03:00 PM,Rejected-Finance,Being Second Lowest,11-Mar-2026 06:45 PM,1.0,5892216.0,M/S SHRI SHYAMJI BUILDERS,INR,"8,518,363.77",U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-4 Agra,2026_UPPRC_1113225_2,35/GM-4/UPPCL/2025-26 Dated 04-02-2026,TOURISM DEVLOPMENT WORK OF AMBEDKAR PARK AT SIRSAGANJ IN DISTRICT- FIROZABAD (U.P.),06-Apr-2026,"INR 8,518,363.77",270.0,RAJIV KUMAR PANDEY,09-Apr-2026 04:05 PM,AOC.pdf (44.00 KB),Work Awarded to M/s Shri Shyamji Builders,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Boq,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,5892216,M/S SHRI SHYAMJI BUILDERS,18-Feb-2026 01:21 PM,Accepted-AOC,L1,09-Apr-2026 04:05 PM,,,,,,,,,,,,,,,,,AOC
