S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage
1.0,AOC CORRIGENDUM,AOC,,1.0,SBI Bank,Construction of Embankment and Protection Work from Km 8.422 to Km 9.052 near Village Mohammadpur Kalan (Mujhehna) of Khajuha Jhunjhunia Andharpurwa Bund on Left Bank of Rapti River in District Shrawasti. (Lot-02),Construction of Embankment and Protection Work from Km 8.422 to Km 9.052 near Village Mohammadpur Kalan (Mujhehna) of Khajuha Jhunjhunia Andharpurwa Bund on Left Bank of Rapti River in District Shrawasti. (Lot-02),Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,180.0,"BHINGA, SHRAWASTI",271831.0,IX CIRCLE IRRIGATION WORKS BAHRAICH ,IX CIRCLE IRRIGATION WORKS BAHRAICH ,04-Apr-2026 10:00 AM ,IX CIRCLE IRRIGATION WORKS BAHRAICH,No ,No,1.0,Fee/PreQual/Technical,.pdf,TENDER DOCUMENTS,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-1, Faizabad||IX Circle Irrigation Works, Bahraich",01/SE-IX/2025-26,2026_UPIDC_1122208_14,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"17,90,000",No,fixed,,Nil,Nil,03-Apr-2026 12:00 PM,09-Apr-2026 03:30 PM,03-Apr-2026 12:00 PM,09-Apr-2026 03:00 PM,NA ,NA ,03-Apr-2026 12:00 PM,09-Apr-2026 03:00 PM,13-Apr-2026 04:00 PM,"7,900",Nil,Nil,No,SUPERINTENDING ENGINEER,IX CIRCLE IRRIGATION WORKS BAHRAICH,AOC,"ER. SHYAM JI CHAUBEY, S.E.",Internal,"ER. SHYAM JI CHAUBEY, S.E., ER. RAJANI KANT AGRAWAL S.E. AND ER. AKHILESH KUMAR GAUTAM E.E.",SHYAM JI CHOUBEY,13-Apr-2026 04:13 PM,finsummary_2114849.pdf (194.48 KB),Finance,Bid Opening Summary,SHYAM JI CHOUBEY,13-Apr-2026 04:09 PM,finance_2114849.pdf,BOQ Comparative Chart,1.0,6037322.0,ASHUTOSH KUMAR VERMA,INR,"67,334,797.2",1,6037509,AKANKSHA ASSOCIATES,09-Apr-2026 12:15 PM,Rejected-Finance,HIGH RATE BIDDER,13-Apr-2026 04:13 PM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-1, Faizabad||IX Circle Irrigation Works, Bahraich",2026_UPIDC_1122208_14,01/SE-IX/2025-26,Construction of Embankment and Protection Work from Km 8.422 to Km 9.052 near Village Mohammadpur Kalan (Mujhehna) of Khajuha Jhunjhunia Andharpurwa Bund on Left Bank of Rapti River in District Shrawasti. (Lot-02),"ER. SHYAM JI CHAUBEY, S.E.",Internal,"ER. SHYAM JI CHAUBEY, S.E., ER. RAJANI KANT AGRAWAL S.E. AND ER. AKHILESH KUMAR GAUTAM E.E.",SHYAM JI CHOUBEY,10-Apr-2026 03:42 PM,13-Apr-2026 04:00 PM,techsummary_2114849.pdf (375.98 KB),13-Apr-2026,"INR 67,334,797.2",180.0,SHYAM JI CHOUBEY,17-Apr-2026 04:28 PM,LOT02.pdf (416.00 KB),AOC,Technical,Bid Opening Summary,SHYAM JI CHOUBEY,09-Apr-2026 03:50 PM,technical_2114849.pdf,AOC
,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,2,6037322,ASHUTOSH KUMAR VERMA,09-Apr-2026 11:29 AM,Accepted-AOC,LOWEST,17-Apr-2026 04:29 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,3,6038115,LAXMINARAIN INFRABUILD PRIVATE LIMITED,09-Apr-2026 11:25 AM,Rejected-Technical,Power of Attorney not uploaded as per Bid Document.,10-Apr-2026 03:42 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,4,6038148,M/S CHAUDHARY ENTERPRISES,09-Apr-2026 02:34 PM,Rejected-Technical,As per NIT conditions sufficient Bid Capacity is not available.,10-Apr-2026 03:42 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,5,6034504,M/S VAISHNAVI CONSTRUCTION COMPANY,07-Apr-2026 03:22 PM,Rejected-Technical,UDIN given in Turnover certificate is not verified as per Uploaded Turnover Certificate.,10-Apr-2026 03:42 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC
