Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,S.No,Instrument Type,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
04-Apr-2026,"INR 3,813,337.5",90.0,Jitendra Gautam,04-Apr-2026 07:00 PM,03_04.pdf (126.00 KB),Mohalla Naai Bazar Ward No 12 Me Katra Chauri Moad Par Rakhe Transformar Se Haneef Teli Ke Buniyad Tak Purvi Patri Par Nala Nirman Ka Kary,Directorate of Local Bodies UP||Nagar Panchayat Katra Gonda,2026_DOLBU_1127375_1,635/NPK,Mohalla Naai Bazar Ward No 12 Me Katra Chauri Moad Par Rakhe Transformar Se Haneef Teli Ke Buniyad Tak Purvi Patri Par Nala Nirman Ka Kary,1.0,6027949.0,MAK INFRAVISION PRIVATE LIMITED,INR,"3,813,337.5",1.0,6027512.0,BHARAT ENTERPRISES,03-Apr-2026 10:57 AM,Rejected-Finance,Highest Amount Quoted,04-Apr-2026 06:30 PM,Finance,Summary,Jitendra Gautam,04-Apr-2026 03:45 PM,finance_2102706.pdf,BOQ Comparative Chart,"EO, JE and Lipik",Internal,"EO, JE and Lipik",Jitendra Gautam,04-Apr-2026 02:47 PM,04-Apr-2026 03:00 PM,techsummary_2102706.pdf (394.21 KB),Technical,Summary,Ashish Kumar Srivastava,04-Apr-2026 01:10 PM,technical_2102706.pdf,"EO, JE and Lipik",Internal,"EO, JE and Lipik",Jitendra Gautam,04-Apr-2026 06:30 PM,finsummary_2102706.pdf (293.10 KB),AOC,1,DD - Demand Draft,Directorate of Local Bodies UP||Nagar Panchayat Katra Gonda,635/NPK,2026_DOLBU_1127375_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,Mohalla Naai Bazar Ward No 12 Me Katra Chauri Moad Par Rakhe Transformar Se Haneef Teli Ke Buniyad Tak Purvi Patri Par Nala Nirman Ka Kary,Mohalla Naai Bazar Ward No 12 Me Katra Chauri Moad Par Rakhe Transformar Se Haneef Teli Ke Buniyad Tak Purvi Patri Par Nala Nirman Ka Kary,Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,120.0,Mohalla Naai Bazar Ward No 12 Me Katra Chauri Moad,271503.0,NA ,NA ,NA ,Nagar Panchayat Katra,No ,No,"4,525",Executive Officer,Nagar Panchayat Katra,Yes,1.0,Fee/PreQual/Technical,.pdf,Tendernotice,"3,83,250",No,fixed,,Executive Officer,Nagar Panchayat Katra,Executive Officer,Nagar Panchayat Katra,19-Mar-2026 05:00 PM,04-Apr-2026 10:00 AM,19-Mar-2026 05:00 PM,03-Apr-2026 05:00 PM,NA ,NA ,19-Mar-2026 05:00 PM,03-Apr-2026 05:00 PM,04-Apr-2026 03:00 PM,AOC
,,,,,,,,,,,,,,,,2.0,6027921.0,HARI SHANKER ENTERPRISES,03-Apr-2026 01:40 PM,Rejected-Finance,2nd Highest Amount Quoted,04-Apr-2026 06:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,BG - Bank Guarantee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,3.0,6027949.0,MAK INFRAVISION PRIVATE LIMITED,03-Apr-2026 02:13 PM,Accepted-AOC,L1,04-Apr-2026 07:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
