S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,SBD,944.0,Nil,Nil,No,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE KANPUR CIRCLE||EE FARRUKHABAD,374/EEREDFBD/2025-26,2026_REDUP_1111732_3,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,CC road and drains as required from Ramautar house to in front of Karan Singh house in Gram Sabha Babarpur,CC road and drains as required from Ramautar house to in front of Karan Singh house in Gram Sabha Babarpur,Please refer Tender documents. ,NA ,"16,11,000",Civil Works,NA ,Tender,90.0,NA ,Farrukhabad,209625.0,NA ,NA ,NA ,O/o EXECUTIVE ENGINEER,No ,No,EXECUTIVE ENGINEER,O/o EXECUTIVE ENGINEER,03-Feb-2026 12:00 PM,09-Feb-2026 12:30 PM,03-Feb-2026 12:00 PM,09-Feb-2026 12:00 PM,03-Feb-2026 12:00 PM ,09-Feb-2026 12:00 PM ,03-Feb-2026 12:00 PM,09-Feb-2026 12:00 PM,12-Feb-2026 12:00 PM,"32,300",Yes,fixed,,Nil,Nil,AOC,Virendra Kumar,Internal,,Abhishek Chaudhary,11-Feb-2026 07:11 AM,12-Feb-2026 12:00 PM,techsummary_2055193.pdf (249.12 KB),Finance,As per Tender Committee,Abhishek Chaudhary,12-Feb-2026 01:44 PM,,BOQ Comparative Chart,VIRENDRA KUMAR,Internal,,Abhishek Chaudhary,21-Feb-2026 08:20 PM,finsummary_2055193.pdf (190.80 KB),Technical,As Per Tender Committee,Abhishek Chaudhary,09-Feb-2026 03:09 PM,,1,5851386,M/S GARGI CONSTRUCTION,08-Feb-2026 12:43 PM,Rejected-Finance,L2,21-Feb-2026 08:20 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE KANPUR CIRCLE||EE FARRUKHABAD,2026_REDUP_1111732_3,374/EEREDFBD/2025-26,CC road and drains as required from Ramautar house to in front of Karan Singh house in Gram Sabha Babarpur,1.0,5851377.0,M/S VICTORY CONSTRUCTION AND SUPPLIER,INR,"1,606,004",19-Mar-2026,"INR 1,606,004",90.0,Abhishek Chaudhary,08-Apr-2026 11:34 AM,11111.pdf (95.00 KB),AOC
,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,5851377,M/S VICTORY CONSTRUCTION AND SUPPLIER,08-Feb-2026 01:15 PM,Accepted-AOC,l1,08-Apr-2026 11:34 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,5852490,ULTRA CONTRACTORS AND SUPPLIERS,08-Feb-2026 08:49 PM,Rejected-Finance,L3,21-Feb-2026 08:20 PM,,,,,,,,,,,,,,,,AOC
