EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"20,000",No,fixed,,Nil,Nil,856.0,Nil,Nil,No,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE MEERUT,2380/RED/2025-26/dt-24-1-26,2026_REDUP_1117698_9,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1,Fee/PreQual/Technical,.pdf,Document,Gram bhadholi mein Vijendra Tyagi (chairman) ke Makan se Parshuram Tyagi ke Makan ki or nali or CC road dwara sadak Nirman karya,Gram bhadholi mein Vijendra Tyagi (chairman) ke Makan se Parshuram Tyagi ke Makan ki or nali or CC road dwara sadak Nirman karya,Please refer Tender documents. ,NA ,"9,85,000",Civil Works - Roads,NA ,Tender,90.0,90.0,Meerut,250002.0,NA ,NA ,NA ,EE RED MEERUT DIVISION,No ,No,EE RED MEERUT,EE RED MEERUT DIVISION,26-May-2026 05:27 PM,26-Feb-2026 12:30 PM,26-May-2026 05:27 PM,25-Feb-2026 12:00 PM,NA ,NA ,19-Feb-2026 12:00 PM,25-Feb-2026 12:00 PM,01-Apr-2026 12:00 PM,1.0,SBI Bank,AOC,EE RED MEERUT,Internal,01-EE RED MEERUT 02-AE RED MEERUT 03-DAO RED MEERUT,SHUBHAM PARLE,29-Mar-2026 11:18 AM,01-Apr-2026 12:00 PM,techsummary_2077159.pdf (470.58 KB),Finance,Financial bid open,SHUBHAM PARLE,27-Apr-2026 04:30 PM,finance_2077159.pdf,BOQ Comparative Chart,EE RED MEERUT DIVISION,Internal,01-EE RED MEERUT DIVISION 02-AE RED MEERUT DIVISION 03-DAO RED MEERUT DIVISION,SHUBHAM PARLE,27-Apr-2026 04:34 PM,finsummary_2077159.pdf (408.82 KB),Technical,technical,UDAY SHANKAR,27-Mar-2026 02:41 PM,,1,5901496,M/S SONU CONTRACTOR,23-Feb-2026 05:27 PM,Rejected-Finance,Rejected,27-Apr-2026 04:34 PM,1.0,5898541.0,SHIVANI,INR,"984,902.12",Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE MEERUT,2026_REDUP_1117698_9,2380/RED/2025-26/dt-24-1-26,Gram bhadholi mein Vijendra Tyagi (chairman) ke Makan se Parshuram Tyagi ke Makan ki or nali or CC road dwara sadak Nirman karya,27-Apr-2026,"INR 984,902.12",90.0,SHUBHAM PARLE,27-Apr-2026 04:37 PM,bond.pdf (409.00 KB),Bond with Shivani L1 bidder,AOC
,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,5898541,SHIVANI,21-Feb-2026 04:06 PM,Accepted-AOC,Bond with Shivani L1 bidder,27-Apr-2026 04:37 PM,,,,,,,,,,,,,,,,,AOC
