S.No,Bank Name,Name,Address,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,SBI Bank,EXECUTIVE ENGINEER SARYU NAGAR KHNAD-4 BASTI (U.P.,EXECUTIVE ENGINEER SARYU NAGAR KHNAD-4 BASTI (U.P.,1.0,Fee/PreQual/Technical,.pdf,AS PER UPLOAD,03-Feb-2026 10:00 AM,09-Feb-2026 12:30 PM,03-Feb-2026 10:00 AM,09-Feb-2026 12:00 PM,NA ,NA ,03-Feb-2026 10:00 AM,09-Feb-2026 12:00 PM,23-Feb-2026 05:00 PM,Clearance of Goriya Drian from KM 0.000 to KM 11.200 in District Basti,Clearance of Goriya Drian from KM 0.000 to KM 11.200 in District Basti,Please refer Tender documents. ,NA ,"26,30,000",Civil Works,NA ,Rate Contract,90.0,20.0,basti,272002.0,NA ,NA ,NA ,EXECUTIVE ENGINEER SARYU NAGAR KHNAD-4 BASTI (U.P.,No ,No,"53,000",No,fixed,,Nil,Nil,811.0,Nil,Nil,No,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Irrigation Construction Circle, Basti||SCD-4, basti",06/EE/2025-26,2026_UPIDC_1111706_26,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,AOC,1,5850868,AKANKSHA ASSOCIATES,08-Feb-2026 09:40 AM,Rejected-Finance,AS PER UPLOAD,25-Feb-2026 08:28 PM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Irrigation Construction Circle, Basti||SCD-4, basti",2026_UPIDC_1111706_26,06/EE/2025-26,Clearance of Goriya Drian from KM 0.000 to KM 11.200 in District Basti,Finance,AS PER UPLOAD,Dinesh Mohan,25-Feb-2026 11:24 AM,,BOQ Comparative Chart,Dinesh Mohan,Internal,Vishwanath Shukla,Dinesh Mohan,25-Feb-2026 08:28 PM,finsummary_2054949.pdf (38.58 KB),1.0,5852436.0,M/S OM SAI TRADERS,INR,"1,051,987.2",Dinesh Mohan,Internal,Vishwanath Shukla,Dinesh Mohan,21-Feb-2026 12:37 PM,23-Feb-2026 05:00 PM,techsummary_2054949.pdf (45.24 KB),Technical,AS PER UPLOAD,Dinesh Mohan,20-Feb-2026 08:55 PM,,07-Apr-2026,"INR 1,051,987.2",20.0,Dinesh Mohan,07-Apr-2026 05:45 PM,26.pdf (171.00 KB),AOC,AOC
,,,,2.0,Finance,.xls,AS PER UPLOAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,5855310,BHOLENDRA PRATAP SINGH,09-Feb-2026 10:31 AM,Rejected-Finance,AS PER UPLOAD,25-Feb-2026 08:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,5841376,devendra kumar pandey,06-Feb-2026 12:34 PM,Rejected-Finance,AS PER UPLOAD,25-Feb-2026 08:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,5855476,JHINKAN CONSTRUCTION,09-Feb-2026 11:35 AM,Rejected-Technical,AS PER UPLOAD,21-Feb-2026 12:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,5850766,M/S J. D. Enterprises,08-Feb-2026 02:36 PM,Rejected-Finance,AS PER UPLOAD,25-Feb-2026 08:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,6,5854113,M/S JEET CONSTRUCTION,08-Feb-2026 09:46 PM,Rejected-Finance,AS PER UPLOAD,25-Feb-2026 08:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,7,5852436,M/S OM SAI TRADERS,08-Feb-2026 02:30 PM,Accepted-AOC,AS PER UPLOAD,07-Apr-2026 05:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,8,5850518,M/S UMA SHANKAR YADAV,08-Feb-2026 05:19 PM,Rejected-Finance,AS PER UPLOAD,25-Feb-2026 08:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
