Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,S.No.2,Revocation Title,Revocation Description,Published Date,Document Name,Document Size(in KB),Revocated To,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,"5,10,000",No,fixed,,Nil,Nil,"The Construction Of A Bituminous Road From Spur No. 16 To Spur No. 17 Of The B-Gap Embankment On The Right Bank Of The Gandak River, Along With The Restoration Of The Flood Store, Construction Of A Staff Room, And External Development Works At The B-","The Construction Of A Bituminous Road From Spur No. 16 To Spur No. 17 Of The B-Gap Embankment On The Right Bank Of The Gandak River, Along With The Restoration Of The Flood Store, Construction Of A Staff Room, And External Development Works At The B-",Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,90.0,Maharajganj,273301.0,GORAKHPUR ,"OFFICE OF SUPERINTENDING ENGINEER, GANDAK IRRIGATION WORKS CIRCLE-2, GORAKHPUR(U.P) ",07-Mar-2026 11:00 AM ,GORAKHPUR,No ,No,SUPERINTENDING ENGINEER,"GANDAK IRRIGATION WORKS CIRCLE-2, GORAKHPUR(U.P)","U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak IWC-2, Gorakhpur",06/SE/2025-26,2026_UPIDC_1122389_3,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"3,863",Nil,Nil,No,07-Mar-2026 05:00 PM,13-Mar-2026 03:30 PM,07-Mar-2026 10:00 AM,13-Mar-2026 02:00 PM,NA ,NA ,07-Mar-2026 10:00 AM,13-Mar-2026 02:00 PM,28-Mar-2026 05:15 PM,1.0,SBI Bank,AOC,J.P. Singh,Internal,Alok Kumar,Jaya Prakash Singh,28-Mar-2026 07:09 PM,finsummary_2089997.pdf (297.08 KB),Technical,AS UPLOADED,Jaya Prakash Singh,27-Mar-2026 05:59 PM,,J.P. Singh,Internal,Alok Kumar,Jaya Prakash Singh,27-Mar-2026 06:03 PM,28-Mar-2026 05:15 PM,techsummary_2089997.pdf (965.49 KB),Finance,AS UPLOADED,Jaya Prakash Singh,28-Mar-2026 06:00 PM,,BOQ Comparative Chart,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak IWC-2, Gorakhpur",2026_UPIDC_1122389_3,06/SE/2025-26,"The Construction Of A Bituminous Road From Spur No. 16 To Spur No. 17 Of The B-Gap Embankment On The Right Bank Of The Gandak River, Along With The Restoration Of The Flood Store, Construction Of A Staff Room, And External Development Works At The B-",1.0,5963968.0,M/s Reena Singh,INR,"22,272,391.36",1,5969300,M/S AJAY CONSTRUCTION COMPANY,13-Mar-2026 06:07 AM,Rejected-Technical,AS UPLOADED,27-Mar-2026 06:03 PM,08-Apr-2026,"INR 22,272,391.36",90.0,Jaya Prakash Singh,09-Apr-2026 06:13 PM,16.pdf (623.00 KB),1.0,Tender Revocation,Tender Revocation,27-Mar-2026 05:44 PM,002.pdf ,672.08,Technical Opening,AOC
2.0,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5963968,M/s Reena Singh,13-Mar-2026 07:33 AM,Accepted-AOC,AS UPLOADED,09-Apr-2026 06:13 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5964278,M/S VISHAL CONSTRUCTION,12-Mar-2026 10:16 PM,Rejected-AOC,AS UPLOADED,09-Apr-2026 06:13 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5969447,Om Nath Yadav,13-Mar-2026 07:25 AM,Rejected-AOC,AS UPLOADED,09-Apr-2026 06:13 PM,,,,,,,,,,,,,,AOC
