Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,S.No,Instrument Type,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
16-Apr-2026,"INR 940,000",60.0,Jagpal Verma,16-Apr-2026 05:09 PM,LIO.pdf (379.00 KB),Under the MLA Develepment Fund Construction of C C Roads 200.00 Metres at Block Sagrampur Dist Amethi,U.P. State Construction and Infrastructure Development Corporation Ltd.||Superintending Engineer (Civil) - Ayodhya,2026_SCIDC_1105142_2,586/E E/Ayo/E Tender/MLA Amethi/25-26 09.01.2026,Under the MLA Develepment Fund Construction of C C Roads 200.00 Metres at Block Sagrampur Dist Amethi,1.0,5841853.0,M/S J P CONSTRUCTION,INR,"940,000",1,5841853,M/S J P CONSTRUCTION,04-Feb-2026 10:33 AM,Accepted-AOC,ok,16-Apr-2026 05:10 PM,Technical,Bid opening summary,Jagpal Verma,03-Apr-2026 01:01 PM,technical_2052703.pdf,EE,Internal,EE Asst Acct,Jagpal Verma,16-Apr-2026 05:01 PM,finsummary_2052703.pdf (394.36 KB),Finance,Bid opening summary,Jagpal Verma,16-Apr-2026 04:56 PM,finance_2052703.pdf,BOQ Comparative Chart,EE,Internal,EE Asst Acct,Jagpal Verma,03-Apr-2026 01:06 PM,03-Apr-2026 01:25 PM,techsummary_2052703.pdf (332.30 KB),AOC,"1,062",online,Ayodhya,No,1,Fee/PreQual/Technical,.pdf,Under the MLA Develepment Fund Construction of C C Roads 200.00 Metres at Block Sagrampur Dist Ameth,1,FDR - Fixed Deposit,EE up scidco Ayodhya,Behind Ram Janaki Mandir Sahabganj Ayodhya,U.P. State Construction and Infrastructure Development Corporation Ltd.||Superintending Engineer (Civil) - Ayodhya,586/E E/Ayo/E Tender/MLA Amethi/25-26 09.01.2026,2026_SCIDC_1105142_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,"20,000",No,fixed,,E E U P Scidco,Ayodhya,Under the MLA Develepment Fund Construction of C C Roads 200.00 Metres at Block Sagrampur Dist Amethi,Under the MLA Develepment Fund Construction of C C Roads 200.00 Metres at Block Sagrampur Dist Amethi,Please refer Tender documents. ,NA ,,Construction Works,Construction of C C Roads ,Tender,90.0,60.0,Amethi,227405.0,EE office up scidco ,Behind Ram Janaki Mandir Sahabganj Ayodhya  ,03-Feb-2026 11:00 AM ,EE office up scidco,No ,No,31-Jan-2026 02:45 PM,06-Feb-2026 11:00 AM,31-Jan-2026 02:45 PM,06-Feb-2026 09:00 AM,NA ,NA ,31-Jan-2026 02:45 PM,06-Feb-2026 09:00 AM,03-Apr-2026 01:25 PM,AOC
,,,,,,,,,,,,,,,,2,5841183,SMT Vidya devi,03-Feb-2026 05:35 PM,Rejected-Finance,not ok,16-Apr-2026 05:01 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,2,Finance,.xls,Financial,2,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
