EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
"4,57,000",No,fixed,,Nil,Nil,11-Mar-2026 11:00 AM,17-Mar-2026 03:00 PM,11-Mar-2026 11:00 AM,17-Mar-2026 01:00 PM,NA ,NA ,11-Mar-2026 11:00 AM,17-Mar-2026 01:00 PM,23-Mar-2026 03:00 PM,1.0,SBI Bank,Superintending Engineer,"3rd Circle Irrigation Works, 139 Mall Road Pratappura Agra",U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation Works Circle III Agra,18/SE/2025-26,2026_UPIDC_1123336_2,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,Porcupine flood protection work between Km 17.650 to Km 18.100 of Alipur embankment situated on the left bank of Yamuna river in Ghaziabad district.,Porcupine flood protection work between Km 17.650 to Km 18.100 of Alipur embankment situated on the left bank of Yamuna river in Ghaziabad district.,Please refer Tender documents. ,NA ,"2,28,90,000",Civil Works,NA ,Tender,90.0,92.0,Ghaziabad,201001.0,"Office of The SE 3rd Circle Irrigation Works, Agra ","Office of The SE 3rd Circle Irrigation Works, 139 Mall Road Pratappura Agra ",13-Mar-2026 01:00 PM ,"Office of The SE 3rd Circle Irrigation Works, Agra",No ,No,"2,950",Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,Tender Notice 18,AOC,Finance,All Bid are Admitted,DHARMENDRA SINGH PHAUGAT,25-Mar-2026 11:34 AM,,BOQ Comparative Chart,D.S. Phaugat,Internal,CB Yadav,DHARMENDRA SINGH PHAUGAT,20-Mar-2026 06:06 PM,23-Mar-2026 03:00 PM,techsummary_2092711.pdf (907.20 KB),Technical,All Bidder are Admitted,DHARMENDRA SINGH PHAUGAT,20-Mar-2026 05:51 PM,,D.S. Phaugat,Internal,CB Yadav,DHARMENDRA SINGH PHAUGAT,25-Mar-2026 04:56 PM,finsummary_2092711.pdf (24.66 KB),30-Mar-2026,"INR 13,136,442",92.0,DHARMENDRA SINGH PHAUGAT,23-Apr-2026 04:25 PM,AOCbhamar.pdf (715.00 KB),As per Attached Document AOC,1,5979079,AJAY SHARMA,17-Mar-2026 12:28 PM,Rejected-Finance,L3,25-Mar-2026 08:11 PM,1.0,5979229.0,BHAMAR SINGH,INR,"13,136,442",U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation Works Circle III Agra,2026_UPIDC_1123336_2,18/SE/2025-26,Porcupine flood protection work between Km 17.650 to Km 18.100 of Alipur embankment situated on the left bank of Yamuna river in Ghaziabad district.,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5979229,BHAMAR SINGH,17-Mar-2026 10:32 AM,Accepted-AOC,L1,23-Apr-2026 04:25 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5981559,M/S KOSHER CONSTRUCTION PVT. LTD.,17-Mar-2026 12:43 PM,Rejected-Finance,L4,25-Mar-2026 08:11 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5977958,RAJ PAL SINGH CONTRACTOR,16-Mar-2026 01:19 PM,Rejected-Finance,L5,25-Mar-2026 08:11 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5975136,UMESH CHANDRA MISHRA,17-Mar-2026 11:57 AM,Rejected-Finance,L2,25-Mar-2026 08:11 PM,,,,,,,,,,AOC
