Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,S.No,Bank Name,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
1,Fee/PreQual/Technical,.pdf,Technical Bid,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE ALIGARH CIRCLE||EE KASGANJ,1063/RED/2025-26 Dt-28.02.2026,2026_REDUP_1125984_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,854.0,Nil,Nil,No,16-Mar-2026 05:00 PM,23-Mar-2026 12:30 PM,16-Mar-2026 05:00 PM,23-Mar-2026 12:00 PM,NA ,NA ,16-Mar-2026 05:00 PM,23-Mar-2026 12:00 PM,27-Mar-2026 10:00 AM,Soron Sokar Chehtar Main Nimayas Ground Main Road Bhej Bas Adda Ke Samne Barah Bagwan Swagat Dwar.,Soron Sokar Chehtar Main Nimayas Ground Main Road Bhej Bas Adda Ke Samne Barah Bagwan Swagat Dwar.,Please refer Tender documents. ,NA ,"14,34,200",Civil Works,NA ,Tender,90.0,90.0,Kasganj,207123.0,Vikas /bhwan Room No-19 ,Office Of EE RED Kasganj ,19-Mar-2026 12:30 PM ,Vikas /bhwan Room No-19,No ,No,"28,000",Yes,fixed,,Nil,Nil,Executive Engineer,Office Of EE RED Kasganj,1.0,SBI Bank,AOC,Technical,Technical summary,Dinesh Singh,23-Mar-2026 04:04 PM,technical_2099528.pdf,Executive Engineer,Internal,"A E RED ,D A O RED",Dinesh Singh,20-Apr-2026 01:52 PM,finsummary_2099528.pdf (172.64 KB),Finance,FINANCIAL SUMMARY,Dinesh Singh,30-Mar-2026 11:52 AM,,BOQ Comparative Chart,Executive Engineer,Internal,"A.E.RED,DAO RED Kasganj",Dinesh Singh,25-Mar-2026 11:34 AM,27-Mar-2026 10:00 AM,techsummary_2099528.pdf (141.02 KB),20-Apr-2026,"INR 1,691,498",90.0,Dinesh Singh,20-Apr-2026 02:35 PM,LOAsoron.pdf (165.00 KB),With GST,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE ALIGARH CIRCLE||EE KASGANJ,2026_REDUP_1125984_2,1063/RED/2025-26 Dt-28.02.2026,Soron Sokar Chehtar Main Nimayas Ground Main Road Bhej Bas Adda Ke Samne Barah Bagwan Swagat Dwar.,1.0,5992968.0,SEEMA RAJPUT,INR,"1,691,498",1,5992918,M/s Maa Shanti Devi Construction,22-Mar-2026 09:28 PM,Rejected-Finance,L-2,20-Apr-2026 01:52 PM,AOC
2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5992968,SEEMA RAJPUT,22-Mar-2026 09:58 PM,Accepted-AOC,L-1,20-Apr-2026 02:35 PM,AOC
