Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Corrigendum Title,Corrigendum Type,View,Name,Address,S.No.1,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,Bid Document,28-Feb-2026 02:00 PM,06-Mar-2026 05:00 PM,28-Feb-2026 02:00 PM,06-Mar-2026 01:00 PM,NA ,NA ,28-Feb-2026 02:00 PM,06-Mar-2026 01:00 PM,11-Mar-2026 04:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-1, Faizabad||IX Circle Irrigation Works, Bahraich||Flood Division, Shravasti",03/EE/2025-26,2026_UPIDC_1121218_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"2,354",Nil,Nil,No,Thek Clearance of Hathiya Kunda Drain BetweenKm. 2.000 to km.6.000 in District Shrawasti,Thek Clearance of Hathiya Kunda Drain BetweenKm. 2.000 to km.6.000 in District Shrawasti,Pleas refer Tender Documents ,NA ,"25,16,000",Civil Works,NA ,Tender,90.0,18.0,Bhinga,271831.0,NA ,NA ,NA ,Shrawasti,No ,No,1.0,BOQ Error,Financial Bid,,Executive Engineer,Flood Division Shrawasti,1.0,SBI Bank,"52,000",Yes,fixed,,Nil,Nil,AOC,Technical,Technical Evalution Report,Akhilesh kumar Gautam,10-Mar-2026 08:15 PM,technical_2086092.pdf,Akhilesh Kumar Gautam,Internal,Vikash Sriomani Singh,Akhilesh kumar Gautam,25-Apr-2026 12:18 PM,finsummary_2086092.pdf (907.87 KB),Finance,Financial Evaluation,Akhilesh kumar Gautam,25-Apr-2026 12:15 PM,finance_2086092.pdf,BOQ Comparative Chart,Akhilesh Kumar Gautam,Internal,Vikash Sriomani Singh,Akhilesh kumar Gautam,10-Mar-2026 08:18 PM,11-Mar-2026 04:00 PM,techsummary_2086092.pdf (1094.08 KB),25-Apr-2026,"INR 52,000",18.0,Akhilesh kumar Gautam,25-Apr-2026 12:23 PM,Jagiveen.pdf (908.00 KB),1,5948132,Jagjeevan Prasad Verma,05-Mar-2026 08:44 PM,Accepted-AOC,L1,25-Apr-2026 12:23 PM,1.0,5948132.0,Jagjeevan Prasad Verma,INR,"52,000","U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-1, Faizabad||IX Circle Irrigation Works, Bahraich||Flood Division, Shravasti",2026_UPIDC_1121218_1,03/EE/2025-26,Thek Clearance of Hathiya Kunda Drain BetweenKm. 2.000 to km.6.000 in District Shrawasti,AOC
2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5949367,KAMLESH KUMAR CONTRACTOR,05-Mar-2026 08:10 PM,Rejected-Technical,"ITR (last 03 years) indicated in clause 29 (b) of the Terms and Conditions and balance sheet and annual turnover for the last three years indicated in (d) were sought, which balance sheet for the year 2022-23 has not been uploaded by you.",10-Mar-2026 08:18 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5949181,M/s Shail Devi,05-Mar-2026 07:26 PM,Rejected-Finance,Due to L2,25-Apr-2026 12:18 PM,,,,,,,,,,AOC
