S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
1,5924823,GALAXY DEVELOPERS,24-Feb-2026 06:00 PM,Accepted-AOC,L1 bidder,07-Apr-2026 06:52 AM,1.0,5924823.0,GALAXY DEVELOPERS,INR,"2,496,683",Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE MEERUT,2026_REDUP_1117698_6,2380/RED/2025-26/dt-24-1-26,Ward-05 mai new Govindpuri gali number 07 Ambedkar road Amito icecream ke samne wali Gali mein Hariram Siddharth ke Makan se Padam Singh ke Makan Tak interlocking tile dwara sadak Nirman karya,07-Apr-2026,"INR 2,496,683",90.0,SHUBHAM PARLE,07-Apr-2026 06:52 AM,bond.pdf (555.00 KB),L1 bidder,EE RED MEERUT,Internal,01-EE RED MEERUT DIVISION 02-AE RED MEERUT DIVISION 03-DAO RED MEERUT DIVISION,SHUBHAM PARLE,07-Apr-2026 06:38 AM,finsummary_2076989.pdf (199.25 KB),Technical,technical bid open,SHUBHAM PARLE,11-Mar-2026 09:05 PM,technical_2076989.pdf,EE RED MEERUT,Internal,01-EE RED MEERUT 02-AE RED MEERUT 03-DAO RED MEERUT,SHUBHAM PARLE,11-Mar-2026 09:22 PM,13-Mar-2026 12:00 PM,techsummary_2076989.pdf (230.79 KB),Finance,finance,UDAY SHANKAR,06-Apr-2026 10:07 PM,finance_2076989.pdf,BOQ Comparative Chart,AOC,1,Fee/PreQual/Technical,.pdf,Document,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE MEERUT,2380/RED/2025-26/dt-24-1-26,2026_REDUP_1117698_6,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,Ward-05 mai new Govindpuri gali number 07 Ambedkar road Amito icecream ke samne wali Gali mein Hariram Siddharth ke Makan se Padam Singh ke Makan Tak interlocking tile dwara sadak Nirman karya,Ward-05 mai new Govindpuri gali number 07 Ambedkar road Amito icecream ke samne wali Gali mein Hariram Siddharth ke Makan se Padam Singh ke Makan Tak interlocking tile dwara sadak Nirman karya,Please refer Tender documents. ,NA ,"21,17,000",Civil Works - Roads,NA ,Tender,90.0,90.0,Meerut,250002.0,NA ,NA ,NA ,EE RED MEERUT DIVISION,No ,No,19-Feb-2026 10:00 AM,26-Feb-2026 12:30 PM,19-Feb-2026 10:00 AM,25-Feb-2026 12:00 PM,NA ,NA ,19-Feb-2026 12:00 PM,25-Feb-2026 12:00 PM,13-Mar-2026 12:00 PM,1.0,SBI Bank,EE RED MEERUT,EE RED MEERUT DIVISION,"43,000",No,fixed,,Nil,Nil,944.0,Nil,Nil,No,AOC
2,5925120,pranjla construction,24-Feb-2026 06:23 PM,Rejected-Finance,REJECTED,07-Apr-2026 06:38 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
