Type :,Summary :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No.2,Revocation Title,Revocation Description,Published Date,Document Name,Document Size(in KB),Revocated To,Tender Stage,Name,Address,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Tender Stage
Technical,as uploaded,Kiran Pal Singh Verma,25-Mar-2026 05:12 PM,technical_2099505.pdf,30-Mar-2026,"INR 14,643,577.25",60.0,Kiran Pal Singh Verma,22-Apr-2026 06:19 PM,aoc_21.pdf (391.00 KB),as per uploaded,SE GANDAK FLOOD CIRCLE GORAKHPUR,Internal,SE DRAINAGE CIRCLE BALLIA,Kiran Pal Singh Verma,25-Mar-2026 05:27 PM,25-Mar-2026 05:30 PM,techsummary_2099505.pdf (660.76 KB),1,5994233,Devendra Nath Mishra,21-Mar-2026 01:31 PM,Rejected-Finance,ATTACHED,29-Mar-2026 05:50 PM,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak Flood Circle, Gorakhpur",2026_UPIDC_1122384_36,04/SE/2025-26,ANTI EROSION WORK BETWEEN KM. 0.125 TO KM. 0.275 OF MADANPUR KEVTALIYA BUND ON L/B OF RIVER RAPTI IN DIST. DEORIA,1.0,5990684.0,M/S PADMAKAR TRIPATHI,INR,"14,643,577.25",SE GANDAK FLOOD CIRCLE GORAKHPUR,Internal,SE DRAINAGE CIRCLE BALLIA,Kiran Pal Singh Verma,29-Mar-2026 05:50 PM,finsummary_2099505.pdf (660.76 KB),Finance,AS UPLOADED,Kiran Pal Singh Verma,29-Mar-2026 05:43 PM,finance_2099505.pdf,BOQ Comparative Chart,1.0,Tender Revocation,AS UPLOADED,25-Mar-2026 04:33 PM,REVOK_21_36Lt.pdf ,315.39,Technical Opening,AOC,SE GANDAK FLOOD CIRCLE GORAKHPUR,SE GANDAK FLOOD CIRCLE GORAKHPUR,1.0,SBI Bank,ANTI EROSION WORK BETWEEN KM. 0.125 TO KM. 0.275 OF MADANPUR KEVTALIYA BUND ON L/B OF RIVER RAPTI IN DIST. DEORIA,ANTI EROSION WORK BETWEEN KM. 0.125 TO KM. 0.275 OF MADANPUR KEVTALIYA BUND ON L/B OF RIVER RAPTI IN DIST. DEORIA,Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,NA ,DEORIA,274001.0,NA ,NA ,NA ,SE GANDAK FLOOD CIRCLE GORAKHPUR,No ,No,"3,83,000",Yes,fixed,,Nil,Nil,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak Flood Circle, Gorakhpur",04/SE/2025-26,2026_UPIDC_1122384_36,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"3,271",Nil,Nil,No,16-Mar-2026 03:30 PM,21-Mar-2026 04:00 PM,16-Mar-2026 03:30 PM,21-Mar-2026 03:30 PM,NA ,NA ,16-Mar-2026 03:30 PM,21-Mar-2026 03:30 PM,25-Mar-2026 05:30 PM,1.0,Fee/PreQual/Technical,.pdf,BID DOCUMENT,AOC
,,,,,,,,,,,,,,,,,,,2,5993588,DIKSHA ENTERPRISES,21-Mar-2026 01:49 PM,Rejected-Finance,ATTACHED,29-Mar-2026 05:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIAL,AOC
,,,,,,,,,,,,,,,,,,,3,5990684,M/S PADMAKAR TRIPATHI,19-Mar-2026 10:49 PM,Accepted-AOC,as per uploaded,22-Apr-2026 06:19 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
