Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,Pre qualification documents,AS PER TENDER NOTICE LOT 2,AS PER TENDER NOTICE LOT 2,Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,180.0,LUCKNOW,226025.0,GANGA SINCHAI BHAWAN TELIBAGH LUCKNOW ,GANGA SINCHAI BHAWAN TELIBAGH LUCKNOW ,07-Feb-2026 02:00 PM ,LUCKNOW,No ,No,"5,38,000",No,fixed,,Nil,Nil,1.0,SBI Bank,"5,888",Nil,Nil,No,05-Feb-2026 09:00 AM,10-Feb-2026 03:30 PM,05-Feb-2026 10:00 AM,10-Feb-2026 03:00 PM,NA ,NA ,05-Feb-2026 10:00 AM,10-Feb-2026 03:00 PM,23-Feb-2026 04:40 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XII Circle Irrigation Works, Lucknow",08/SE-XII/2025-26,2026_UPIDC_1112470_2,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,SE XII CIRCLE IRRIGATION WORKS LUCKNOW,GANGA SINCHAI BHAWAN TELIBAGH LUCKNOW,AOC,"LAVKUSH SINGH, SE XII CIRCLE",Internal,"BP SINGH, SE VII CIRCLE",Lavkush Singh,20-Feb-2026 04:38 PM,23-Feb-2026 04:40 PM,techsummary_2057613.pdf (968.12 KB),Finance,Financial bid opened,Lavkush Singh,24-Feb-2026 04:02 PM,,BOQ Comparative Chart,"LAVKUSH SINGH, SE XII CIRCLE",Internal,"BP SINGH, SE VII CIRCLE",Lavkush Singh,28-Feb-2026 01:19 PM,finsummary_2057613.pdf (632.70 KB),Technical,Technical bid opened,Lavkush Singh,10-Feb-2026 03:42 PM,,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XII Circle Irrigation Works, Lucknow",2026_UPIDC_1112470_2,08/SE-XII/2025-26,AS PER TENDER NOTICE LOT 2,1.0,5859311.0,ARVIND KUMAR SINGH,INR,"24,364,560",1,5857407,ARUN CONSTRUCTION,09-Feb-2026 06:50 PM,Rejected-Finance,3RD LOWEST,28-Feb-2026 01:19 PM,18-Mar-2026,"INR 24,364,560",180.0,Lavkush Singh,09-Apr-2026 04:40 PM,AOCLOT2.pdf (1101.00 KB),AOC,AOC
2.0,Finance,.xls,Financial Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5859311,ARVIND KUMAR SINGH,10-Feb-2026 02:48 PM,Accepted-AOC,L1,09-Apr-2026 04:40 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5859612,M/S LODHI ENTERPRISES,10-Feb-2026 02:03 PM,Rejected-Technical,TECHNICALLY DISQUALIFIED,20-Feb-2026 04:38 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5844942,M/S SINGH CONSTRUCTION,10-Feb-2026 02:53 PM,Rejected-Finance,2ND LOWEST,28-Feb-2026 01:19 PM,,,,,,,,AOC
