Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Instrument Type,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,NIT,Directorate of Local Bodies UP||Nagar Panchayat Kithore Meerut,120/NPK/15CFC-AVN-SFC,2026_DOLBU_1133870_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,POOJA SINGH,NP KITHAUR,construction of cc interlocking road and drain in ward no 06 mohalla nai basti from near house of chote to najim so jameel house and side gali in nagar panchayat kithaur,construction of cc interlocking road and drain in ward no 06 mohalla nai basti from near house of chote to najim so jameel house and side gali in nagar panchayat kithaur,Please refer Tender documents. ,NA ,"15,03,835",Civil Works - Roads,NA ,Tender,30.0,30.0,NP KITHAUR,250104.0,NA ,NA ,NA ,NP KITHAUR,No ,No,"1,50,384",Yes,fixed,,EXECUTIVE OFFICER,NAGAR PANCHAYAT KITHAUR,"1,775",EXECUTIVE OFFICER,NAGAR PANCHAYAT KITHAUR,Yes,1,DD - Demand Draft,07-Apr-2026 09:00 AM,27-Apr-2026 04:00 PM,07-Apr-2026 09:00 AM,27-Apr-2026 03:00 PM,NA ,NA ,07-Apr-2026 09:00 AM,27-Apr-2026 03:00 PM,28-Apr-2026 12:50 PM,AOC,Finance,accepted,Pooja Singh,28-Apr-2026 01:58 PM,finance_2116529.pdf,BOQ Comparative Chart,Pooja Singh,Internal,two,Pooja Singh,28-Apr-2026 12:47 PM,28-Apr-2026 12:50 PM,techsummary_2116529.pdf (50.29 KB),Technical,accepted,Pooja Singh,28-Apr-2026 12:08 PM,technical_2116529.pdf,Pooja Singh,Internal,two,Pooja Singh,28-Apr-2026 03:49 PM,finsummary_2116529.pdf (220.95 KB),29-Apr-2026,"INR 1,502,331.165",30.0,Pooja Singh,29-Apr-2026 02:22 PM,chotetonazim.pdf (234.00 KB),awarded,1.0,6069652.0,M/S JAN MOHAMMAD,26-Apr-2026 10:24 AM,Accepted-AOC,lowest,29-Apr-2026 02:22 PM,1.0,6069652.0,M/S JAN MOHAMMAD,INR,"1,502,331.165",Directorate of Local Bodies UP||Nagar Panchayat Kithore Meerut,2026_DOLBU_1133870_1,120/NPK/15CFC-AVN-SFC,construction of cc interlocking road and drain in ward no 06 mohalla nai basti from near house of chote to najim so jameel house and side gali in nagar panchayat kithaur,AOC
2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,BC - Bankers Cheque,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6068621.0,M/S MAYANK JAIN,25-Apr-2026 02:40 PM,Rejected-AOC,highest,29-Apr-2026 02:22 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,SS - Small Savings Instrument,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6068047.0,SUNRISE CONSTRUCTION,25-Apr-2026 11:08 AM,Rejected-AOC,lowest 2,29-Apr-2026 02:22 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,BG - Bank Guarantee,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,FDR - Fixed Deposit,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,RTGS - RTGS Payment,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
