S.No,Instrument Type,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Cover No,Cover,Document Type,Description,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
1.0,RTGS - RTGS Payment,1.0,NIT,Other,,"2,041",NP,GABHANA,Yes,Supply and Installation of 08 m G.I. octagonal pole with LED street light at ward no. 05 Panihavar from National Highway to the house of Ranjeet Singh in Nagar Panchayat Gabhana (Aligarh).,Supply and Installation of 08 m G.I. octagonal pole with LED street light at ward no. 05 Panihavar from National Highway to the house of Ranjeet Singh in Nagar Panchayat Gabhana (Aligarh).,Please refer Tender documents. ,NA ,"17,30,215",Street Lighting,NA ,Tender,30.0,30.0,Supply and Installation of 08 m G.I. octagonal pol,202136.0,NA ,NA ,NA ,"N.P. Gabhana, Aligarh",No ,No,Directorate of Local Bodies UP||Nagar Panchayat Gabhana Aligarh,1894/NPG/2025-26,2026_DOLBU_1123116_13,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,"1,73,021",No,fixed,,NP,GABHANA,10-Mar-2026 11:30 AM,30-Mar-2026 02:00 PM,10-Mar-2026 11:30 AM,30-Mar-2026 12:00 PM,NA ,NA ,10-Mar-2026 11:30 AM,30-Mar-2026 12:00 PM,01-Apr-2026 09:00 AM,"N.P. Gabhana, Aligarh","N.P. Gabhana, Aligarh",1.0,Fee/PreQual/Technical,.pdf,NIT,AOC,Directorate of Local Bodies UP||Nagar Panchayat Gabhana Aligarh,2026_DOLBU_1123116_13,1894/NPG/2025-26,Supply and Installation of 08 m G.I. octagonal pole with LED street light at ward no. 05 Panihavar from National Highway to the house of Ranjeet Singh in Nagar Panchayat Gabhana (Aligarh).,1,6019357,JAI MAHAKAL ENTERPRISES,29-Mar-2026 06:40 PM,Rejected-AOC,accepted,01-Apr-2026 05:43 PM,Finance,FinanceBid Admitted,Renu Yadav,01-Apr-2026 01:07 PM,finance_2092413.pdf,BOQ Comparative Chart,eo,Internal,"JE,LIPIK",Renu Yadav,01-Apr-2026 04:05 PM,finsummary_2092413.pdf (346.77 KB),1.0,6011082.0,RM ENTERPRISES,INR,"1,730,041.98",eo,Internal,"JE, LIPIK",naveen kumar,31-Mar-2026 02:43 PM,01-Apr-2026 09:00 AM,techsummary_2092413.pdf (345.22 KB),Technical,Technical Bid Admitted,naveen kumar,31-Mar-2026 11:48 AM,technical_2092413.pdf,02-Apr-2026,"INR 1,730,041.98",60.0,Renu Yadav,01-Apr-2026 05:43 PM,Doc1.pdf (181.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC,,,,,2,6016886,M/S NEW PUSHPA TRADERS,28-Mar-2026 05:47 PM,Rejected-Technical,Tender amount and EMD money have not been deposited.,31-Mar-2026 02:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,3,6011082,RM ENTERPRISES,27-Mar-2026 06:39 PM,Accepted-AOC,accepted,01-Apr-2026 05:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,4,6017554,TULSHI HARDWARE TRENDING COMPANY,29-Mar-2026 09:55 AM,Rejected-AOC,accepted,01-Apr-2026 05:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
