EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"31,000",No,fixed,,Nil,Nil,12-May-2026 05:35 PM,20-Feb-2026 01:00 PM,12-Feb-2026 04:00 PM,20-Feb-2026 12:00 PM,12-Feb-2026 04:00 PM ,20-Feb-2026 12:00 PM ,12-Feb-2026 04:00 PM,20-Feb-2026 12:00 PM,23-May-2026 05:35 PM,1.0,SBI Bank,E.E. R.E.D. Division Azamgarh,R.E.D. Department Viakas Bhawan Azamgarh,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE AZAMGARH CIRCLE||EE AZAMGARH,1787/RED/Tender/ST/2025-26 Dt 19.01.2026,2026_REDUP_1114128_1,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,"1,194",Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,DD and EMD,Construction of BOE Soling From Pich Road Koora Sthan to shri Indra Bahadur Singh Khets to Shri Anhariya Baba Ji Sthan to Wards at village Kushamahara at Block Ahiraula Azamgarh-24,Construction of BOE Soling From Pich Road Koora Sthan to shri Indra Bahadur Singh Khets to Shri Anhariya Baba Ji Sthan to Wards at village Kushamahara at Block Ahiraula Azamgarh-24,Please Refer Tender Document ,NA ,"15,41,000",Civil Works,NA ,Tender,90.0,90.0,AZAMGARH,276001.0,NA ,NA ,NA ,AZAMGARH,No ,No,AOC,Executive Engineer,Internal,DAO AE,MANOJ KUMAR SINGH,20-Mar-2026 02:33 PM,23-Mar-2026 01:00 PM,techsummary_2065606.pdf (1513.46 KB),Finance,Fin,MANOJ KUMAR SINGH,18-Apr-2026 04:21 PM,finance_2065606.pdf,BOQ Comparative Chart,Executive Engineer,Internal,DAO Ae,MANOJ KUMAR SINGH,18-Apr-2026 04:23 PM,finsummary_2065606.pdf (1513.46 KB),Technical,tec,MANOJ KUMAR SINGH,20-Mar-2026 02:25 PM,technical_2065606.pdf,1.0,5892275.0,Ms B S Construction,19-Feb-2026 10:40 AM,Accepted-AOC,Lowest RAte,18-Apr-2026 04:25 PM,1.0,5892275.0,Ms B S Construction,INR,"1,304,917.61",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE AZAMGARH CIRCLE||EE AZAMGARH,2026_REDUP_1114128_1,1787/RED/Tender/ST/2025-26 Dt 19.01.2026,Construction of BOE Soling From Pich Road Koora Sthan to shri Indra Bahadur Singh Khets to Shri Anhariya Baba Ji Sthan to Wards at village Kushamahara at Block Ahiraula Azamgarh-24,18-Apr-2026,"INR 1,304,917.61",90.0,MANOJ KUMAR SINGH,18-Apr-2026 04:25 PM,5.pdf (815.00 KB),Date of Start DAte of Comp,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Technical Document,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5896510.0,Surendra Maurya,19-Feb-2026 01:21 PM,Rejected-AOC,Highest Rate,18-Apr-2026 04:25 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,FinancialDocument,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
