Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
Finance,Open,RAM KUMAR TIWARI,05-Feb-2026 10:48 AM,,BOQ Comparative Chart,1.0,5791435.0,M/s G F Enterprises,INR,"2,956,038","Kanpur Municipal Corporation, Kanpur, UP",2026_NNKAN_1103794_1,508/AA-1/2025-26,Improvement of street and drain from 40/66 to 40/217 via Taj Bekari and 39/72 hata ward-103 zone-01,1,5791435,M/s G F Enterprises,08-Jan-2026 12:08 PM,Accepted-AOC,L1,03-Apr-2026 04:52 PM,03-Apr-2026,"INR 2,956,038",60.0,RAM KUMAR TIWARI,03-Apr-2026 04:52 PM,pl.pdf (122.00 KB),wo,MUNCIPAL COPORATION SIR,Internal,gf qualified l1,RAM KUMAR TIWARI,12-Feb-2026 07:23 PM,techsummary_2035780.pdf (404.11 KB),MUNCIPAL COPORATION SIR,Internal,bid opend,RAM KUMAR TIWARI,12-Feb-2026 07:27 PM,finsummary_2035780.pdf (404.11 KB),AOC,06-Jan-2026 09:00 AM,08-Jan-2026 04:00 PM,06-Jan-2026 09:00 AM,08-Jan-2026 03:00 PM,NA ,NA ,06-Jan-2026 09:00 AM,08-Jan-2026 03:00 PM,"1,770",Nil,Nil,No,C.E office,c.e office nagar nigam kanpur,1.0,Fee/PreQual/Technical/Finance,.pdf,tn,"Kanpur Municipal Corporation, Kanpur, UP",508/AA-1/2025-26,2026_NNKAN_1103794_1,Yes,Open Tender,Fixed-rate,Works,1.0,No,No,Online,No,No,No,1.0,SBI Bank,"2,98,620",Yes,fixed,,Nil,Nil,Improvement of street and drain from 40/66 to 40/217 via Taj Bekari and 39/72 hata ward-103 zone-01,Improvement of street and drain from 40/66 to 40/217 via Taj Bekari and 39/72 hata ward-103 zone-01,Please refer Tender documents. ,NA ,"29,86,199",Civil Works,NA ,Tender,90.0,NA ,kanpur,208001.0,NA ,NA ,NA ,ze-1 civil lines kanpur,No ,No,AOC
,,,,,,,,,,,,,,,2,5791461,M/S MARIYAM ENTERPRISES,08-Jan-2026 11:39 AM,Rejected-Finance,not qualified,12-Feb-2026 07:27 PM,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,.xls,boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,3,5791505,SHRI BABA ENTERPRISES,08-Jan-2026 12:26 PM,Rejected-Finance,not qualified,12-Feb-2026 07:27 PM,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
