Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Instrument Type,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Stage
06-Apr-2026,"INR 914,190.858",45.0,Amit Kumar Jaiswal,06-Apr-2026 12:02 PM,VundhyavushiF02.pdf (147.00 KB),LOW RATE,1.0,5985813.0,KAMINI ENTERPRISES,INR,"914,190.858",Directorate of Local Bodies UP||Nagar Palika Parishad Gaurabarhaj Deoria,2026_DOLBU_1123105_2,3462/DDU/09-03-2026,WORK NO 2,1.0,5973854.0,Jaypratap Enterprises,15-Mar-2026 09:48 AM,Rejected-Finance,HIGH RATE,01-Apr-2026 01:38 PM,Technical,technical,Amit Kumar Jaiswal,28-Mar-2026 03:53 PM,technical_2091942.pdf,eo je,Internal,eo je,Amit Kumar Jaiswal,01-Apr-2026 01:38 PM,finsummary_2091942.pdf (147.48 KB),Finance,financial,Amit Kumar Jaiswal,01-Apr-2026 01:25 PM,finance_2091942.pdf,BOQ Comparative Chart,eo je,Internal,eo je,Amit Kumar Jaiswal,28-Mar-2026 04:42 PM,30-Mar-2026 10:00 AM,techsummary_2091942.pdf (148.07 KB),AOC,10-Mar-2026 10:00 AM,24-Mar-2026 10:00 AM,10-Mar-2026 11:00 AM,23-Mar-2026 04:00 PM,NA ,NA ,10-Mar-2026 11:00 AM,23-Mar-2026 04:00 PM,30-Mar-2026 10:00 AM,1,DD - Demand Draft,1.0,Fee/PreQual/Technical,.pdf,NIT,"77,443",Yes,fixed,,EO,NPP GAURA BARHAJ,900.0,EO,NPP GAURA BARHAJ,Yes,WORK NO 2,WORK NO 2,Please refer Tender documents. ,NA ,"9,14,200",Civil Works,NA ,Tender,90.0,45.0,NPP GAURA BARHAJ,274601.0,NA ,NA ,NA ,NPP GAURA BARHAJ,No ,No,Directorate of Local Bodies UP||Nagar Palika Parishad Gaurabarhaj Deoria,3462/DDU/09-03-2026,2026_DOLBU_1123105_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,EO,NPP GAURA BARHAJ,AOC
,,,,,,,,,,,,,,,,2.0,5985813.0,KAMINI ENTERPRISES,18-Mar-2026 08:23 PM,Accepted-AOC,LOW RATE,06-Apr-2026 12:02 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,2,BC - Bankers Cheque,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,3.0,5978938.0,M/S SHYAM ASSOCIATES,17-Mar-2026 08:06 PM,Rejected-Finance,HIGH RATE,01-Apr-2026 01:38 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,3,SS - Small Savings Instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,4,BG - Bank Guarantee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,5,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,6,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
