Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"5,310",online,Ayodhya,No,SE up scidco Ayodhya,Behind Ram Janaki Mandir Sahabganj Ayodhya,"7,55,000",No,fixed,,S E UP SCIDCO,Ayodhya,1.0,FDR - Fixed Deposit,U.P. State Construction and Infrastructure Development Corporation Ltd.||Superintending Engineer (Civil) - Ayodhya,617/S E/Ayo/E Tender/MiniStadium/25-26 19.03.2026,2026_SCIDC_1127394_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,19-Mar-2026 11:10 AM,26-Mar-2026 12:00 PM,19-Mar-2026 11:10 AM,26-Mar-2026 11:00 AM,NA ,NA ,19-Mar-2026 11:15 AM,26-Mar-2026 11:00 AM,21-Apr-2026 02:30 PM,"CONSTRUCTION OF INDOOR MINI STADIUM AT GOVT INTER COLLEGE, AKBARPUR AMBEDKARNAGAR","CONSTRUCTION OF INDOOR MINI STADIUM AT GOVT INTER COLLEGE, AKBARPUR AMBEDKARNAGAR",Please refer Tender documents. ,NA ,,Construction Works,CONSTRUCTION OF INDOOR MINI STADIUM AT GOVT INTER  ,Tender,105.0,730.0,Ambedkarnagar,224122.0,SE office up scidco ,Behind Ram Janaki Mandir Sahabganj Ayodhya ,23-Mar-2026 10:10 AM ,SE office up scidco,No ,No,1.0,Fee/PreQual/Technical,.pdf,"CONSTRUCTION OF INDOOR MINI STADIUM AT GOVT INTER COLLEGE, AKBARPUR AMBEDKARNAGAR",AOC,S E,Internal,E E Asst Acct,Jagpal Verma,21-Apr-2026 02:13 PM,21-Apr-2026 02:30 PM,techsummary_2102745.pdf (494.03 KB),Finance,Financial Bid opening summary,Jagpal Verma,22-Apr-2026 02:54 PM,finance_2102745.pdf,BOQ Comparative Chart,S E,Internal,E E Asst Acct,Jagpal Verma,22-Apr-2026 02:58 PM,finsummary_2102745.pdf (438.67 KB),Technical,Technical Bid opening summary,Jagpal Verma,21-Apr-2026 02:10 PM,technical_2102745.pdf,1.0,6008747.0,ANU ENTERPRISES,INR,"36,795,000",U.P. State Construction and Infrastructure Development Corporation Ltd.||Superintending Engineer (Civil) - Ayodhya,2026_SCIDC_1127394_1,617/S E/Ayo/E Tender/MiniStadium/25-26 19.03.2026,"CONSTRUCTION OF INDOOR MINI STADIUM AT GOVT INTER COLLEGE, AKBARPUR AMBEDKARNAGAR",1,6004918,ADITI CONSTRUCTION,25-Mar-2026 07:34 PM,Rejected-Finance,not ok,22-Apr-2026 02:58 PM,22-Apr-2026,"INR 36,795,000",548.0,Jagpal Verma,22-Apr-2026 03:45 PM,LOI.pdf (696.00 KB),"ONSTRUCTION OF INDOOR MINI STADIUM AT GOVT INTER COLLEGE, AKBARPUR AMBEDKARNAGAR",AOC
,,,,,,,,,,,,2.0,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,financial,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6008747,ANU ENTERPRISES,26-Mar-2026 07:13 AM,Accepted-AOC,okk,22-Apr-2026 03:45 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6007862,M/s DEEP CONSTRUCTION,25-Mar-2026 06:23 PM,Rejected-Finance,not ok,22-Apr-2026 02:58 PM,,,,,,,,AOC
