Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Stage
Greater Noida Industrial Development Authority,2026_GNIDA_1105871_7,SM/(TENDER CELL)/2026/697 DATED-10.01.2026,"Maintenance work of Internal and External sewerage system for 3 years in Zone-1 sector and villages including all villages, 4/6/10 percent Abadi plots area in Greater Noida.",1.0,5819356.0,M/S BABA CONSTRUCTION CO.,INR,"79,448,802.57",1.0,5826362.0,A K GUPTA CONSTRUCTION CO,28-Jan-2026 01:53 PM,Rejected-Technical,DIS-QUALIFIED,18-Feb-2026 06:16 PM,15-Apr-2026,"INR 79,448,802.57",1095.0,SUNNY YADAV,15-Apr-2026 03:46 PM,55656.pdf (381.00 KB),AWARD LETTER,ACEO,Internal,GM_FINANCE GM_PROJECT SM_TECHNICAL,SUNNY YADAV,09-Apr-2026 11:19 AM,finsummary_2040489.pdf (143.10 KB),Technical,UNDER EVALUATION,SUNNY YADAV,30-Jan-2026 03:48 PM,,ACEO_SK,Internal,GM_FINANCE GM_PROJECT SM_TECHNICAL,SUNNY YADAV,18-Feb-2026 06:16 PM,19-Feb-2026 11:00 AM,techsummary_2040489.pdf (161.10 KB),Finance,UNDER EVALUATION,SUNNY YADAV,19-Feb-2026 01:06 PM,,BOQ Comparative Chart,AOC,Greater Noida Industrial Development Authority,SM/(TENDER CELL)/2026/697 DATED-10.01.2026,2026_GNIDA_1105871_7,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,SM_TENDER CELL,GNIDA OFFICE,"Maintenance work of Internal and External sewerage system for 3 years in Zone-1 sector and villages including all villages, 4/6/10 percent Abadi plots area in Greater Noida.","Maintenance work of Internal and External sewerage system for 3 years in Zone-1 sector and villages including all villages, 4/6/10 percent Abadi plots area in Greater Noida.",REFER TENDER DOCUMENT ,NA ,"8,05,52,370",Civil Works,DEVELOPMENT ,Tender,90.0,1095.0,GREATER NOIDA,201308.0,NA ,NA ,NA ,GREATER NOIDA INDUSTRIAL DEVELOPMENT AUTHORITY,No ,No,1.0,Fee/PreQual/Technical,.pdf,"TENDER FEE, EMD, Rs.100/- NON JUDICIAL STAMP PAPER ALONGWITH Re.1/- REVENUE STAMP","6,770",Nil,Nil,No,"16,12,000",No,fixed,,Nil,Nil,1.0,SBI Bank,13-May-2026 05:58 PM,30-Jan-2026 11:00 AM,13-Jan-2026 06:00 PM,28-Jan-2026 05:00 PM,NA ,NA ,13-Jan-2026 06:00 PM,28-Jan-2026 05:00 PM,19-Feb-2026 11:00 AM,1.0,REVISED SCHEDULE,Date,,AOC
,,,,,,,,,2.0,5816573.0,LISHA ENGINEERS PRIVATE LIMITED,24-Jan-2026 04:05 PM,Rejected-Finance,L2,09-Apr-2026 11:19 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,APPENDIX A TO E,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,3.0,5819356.0,M/S BABA CONSTRUCTION CO.,28-Jan-2026 04:50 PM,Accepted-AOC,L1,15-Apr-2026 03:47 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"FINANCIAL STATEMENT,TURNOVER,GST,PAN,AADHAR,PROP./PRTN./LTD.CO.CERTIFICATE,AUTHORITY LETTER,ETC",,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,4.0,5822262.0,M/s Goodhill Builders,24-Jan-2026 02:02 PM,Rejected-Finance,L3,09-Apr-2026 11:19 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,OTHER REQUISITES AS PER TENDER DOCUMENT,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIAL BID,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
