Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Corrigendum Title,Corrigendum Type,View,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No.1,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Cover No,Cover,Document Type,Description,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
06-Apr-2026 12:00 PM,18-Apr-2026 12:30 PM,06-Apr-2026 12:00 PM,18-Apr-2026 12:00 PM,NA ,NA ,06-Apr-2026 12:00 PM,18-Apr-2026 12:00 PM,22-Apr-2026 12:00 PM,788.0,Nil,Nil,No,1.0,Corrigendum for date change,Date,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE BAHRAICH,"1277/RED/Etender(37)/2025-26, Dt. 16.03.2026",2026_REDUP_1133427_8,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,"17,900",No,fixed,,Nil,Nil,1.0,SBI Bank,Gram Panchayat Chiraiyyatand me Payagpur Huzoorpur sampark marg Chiraiyyatand chaurahe par Sri Nirankar Baba Hardev Singh Ji smirity duwar ka nirman karya_08,Gram Panchayat Chiraiyyatand me Payagpur Huzoorpur sampark marg Chiraiyyatand chaurahe par Sri Nirankar Baba Hardev Singh Ji smirity duwar ka nirman karya_08,Please refer Tender documents. ,NA ,"8,91,000",Civil Works,NA ,Tender,90.0,180.0,Bahraich,271801.0,NA ,NA ,NA ,"Office of the Executive Enginer, R.E.D. Bahraich",No ,No,Executive Enginer,"Office of the Executive Enginer, R.E.D. Bahraich",1,Fee/PreQual/Technical,.pdf,Technical bid document,AOC,Sujit Kumar Sinha,Internal,,Sujit Kumar Sinha,22-Apr-2026 05:05 PM,finsummary_2115671.pdf (44.25 KB),Technical,Technical bid open,Sujit Kumar Sinha,18-Apr-2026 02:57 PM,technical_2115671.pdf,Sujit Kumar Sinha,Internal,,Sujit Kumar Sinha,21-Apr-2026 01:34 PM,22-Apr-2026 12:00 PM,techsummary_2115671.pdf (416.84 KB),Finance,Financial bid open,Sujit Kumar Sinha,22-Apr-2026 02:08 PM,finance_2115671.pdf,BOQ Comparative Chart,1,6044198,Satya Narain Tiwari,17-Apr-2026 12:09 PM,Accepted-AOC,AOC,30-Apr-2026 03:35 PM,1.0,6044198.0,Satya Narain Tiwari,INR,"1,050,516.87",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE BAHRAICH,2026_REDUP_1133427_8,"1277/RED/Etender(37)/2025-26, Dt. 16.03.2026",Gram Panchayat Chiraiyyatand me Payagpur Huzoorpur sampark marg Chiraiyyatand chaurahe par Sri Nirankar Baba Hardev Singh Ji smirity duwar ka nirman karya_08,24-Apr-2026,"INR 1,050,516.87",180.0,Sujit Kumar Sinha,30-Apr-2026 03:35 PM,08.pdf (46.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,6044265,SUSHILA DEVI,17-Apr-2026 01:28 PM,Rejected-Finance,High,22-Apr-2026 05:05 PM,,,,,,,,,,,,,,,,AOC
