Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Instrument Type,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Cover No,Cover,Document Type,Description,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
806.0,EO,MUBARAKPUR,No,1.0,FDR - Fixed Deposit,Directorate of Local Bodies UP||Nagar Palika Parishad Mubarakpur Azamgarh,1413/NNPMUBARAKPUR/2025-26 DT-09-02-2026,2026_DOLBU_1114072_11,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,WORK NO 11,Earth filling retaining wall and interlocking road construction from Ashok Ram house to the CC road in Ward No 06 Amilo Purvi,Please refer Tender documents. ,NA ,"6,82,524",Civil Works,NA ,Tender,90.0,90.0,MUBARAKPUR,276404.0,NA ,NA ,NA ,NPP MUBARAKPUR,No ,No,"68,252",No,percentage,10.0%,EO,MUBARAKPUR,10-Feb-2026 12:00 PM,07-Mar-2026 04:30 PM,10-Feb-2026 12:15 PM,06-Mar-2026 04:00 PM,NA ,NA ,10-Feb-2026 12:30 PM,06-Mar-2026 04:00 PM,24-Mar-2026 01:50 PM,EXCUTIVE OFFICER,NPP MUBARAKPUR,1.0,Fee/PreQual/Technical,.pdf,NIT,AOC,1,5947692,RAM PRASAD YADAV,05-Mar-2026 12:06 PM,Rejected-Finance,L2,24-Mar-2026 05:47 PM,Directorate of Local Bodies UP||Nagar Palika Parishad Mubarakpur Azamgarh,2026_DOLBU_1114072_11,1413/NNPMUBARAKPUR/2025-26 DT-09-02-2026,WORK NO 11,1.0,5948000.0,SAIRA BANO,INR,"682,524",SMT SABA SHAMIM,Internal,Vinay Kumar Mishra (E0) Shashikant Yadav (JE) Rajan Chaudhari (Lipik),Vinay Kumar Mishra,24-Mar-2026 05:47 PM,finsummary_2065231.pdf (162.41 KB),Finance,Sent for Financial Evolution,Rajan haudhary,24-Mar-2026 02:03 PM,,BOQ Comparative Chart,Technical,Send for Technical Evolution,Vinay Kumar Mishra,09-Mar-2026 12:11 PM,,30-Mar-2026,"INR 682,524",120.0,Vinay Kumar Mishra,02-Apr-2026 03:26 PM,11.pdf (490.00 KB),SMT SABA SHAMIM,Internal,Vinay Kumar Mishra (E0) Shashikant Yadav (JE) Rajan Chaudhari (Lipik),Vinay Kumar Mishra,24-Mar-2026 01:47 PM,24-Mar-2026 01:50 PM,techsummary_2065231.pdf (274.78 KB),AOC
,,,,2.0,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC,2,5948000,SAIRA BANO,06-Mar-2026 02:53 PM,Accepted-AOC,L1,02-Apr-2026 03:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,5948164,SHABBIR AHMAD,05-Mar-2026 02:28 PM,Rejected-Finance,L3,24-Mar-2026 05:47 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
