Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,emd,"29,700",Yes,fixed,,Nil,Nil,"EE,AE,DAO","EE,AE,DAO",15- Janpad Baghpat mai tehsil parisar baraut mai up ziladhikari kay karyalay ka nawin nirman karya.,15- Janpad Baghpat mai tehsil parisar baraut mai up ziladhikari kay karyalay ka nawin nirman karya.,Please refer Tender documents. ,NA ,,Civil Works - Roads,NA ,Tender,90.0,90.0,EE RED BAGHPAT,250609.0,NA ,NA ,NA ,EE RED BAGHPAT,No ,No,766.0,Nil,Nil,No,1.0,SBI Bank,16-Feb-2026 03:30 PM,21-Feb-2026 04:00 PM,16-Feb-2026 03:30 PM,21-Feb-2026 03:35 PM,NA ,NA ,16-Feb-2026 03:30 PM,21-Feb-2026 03:35 PM,06-Mar-2026 12:00 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE BAGHPAT,1686/red/tndr/25-26dt21-01-26,2026_REDUP_1116616_13,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC,1.0,5896963.0,DK CONSTRUCTION COMPANY,INR,"1,483,361.56",EE,Internal,ee,Ashok Kumar,10-Apr-2026 04:23 PM,finsummary_2074199.pdf (247.67 KB),Finance,ee,Ashok Kumar,10-Apr-2026 04:12 PM,,BOQ Comparative Chart,1.0,5896963.0,DK CONSTRUCTION COMPANY,21-Feb-2026 08:30 AM,Accepted-AOC,L1,10-Apr-2026 04:28 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE BAGHPAT,2026_REDUP_1116616_13,1686/red/tndr/25-26dt21-01-26,15- Janpad Baghpat mai tehsil parisar baraut mai up ziladhikari kay karyalay ka nawin nirman karya.,10-Apr-2026,"INR 1,483,361.56",90.0,Ashok Kumar,10-Apr-2026 04:28 PM,JANPADBAGHPATBOND.pdf (195.00 KB),ee,Technical,ee,Ashok Kumar,27-Feb-2026 04:04 PM,,ee,Internal,ee,Ashok Kumar,27-Feb-2026 04:13 PM,06-Mar-2026 12:00 PM,techsummary_2074199.pdf (355.04 KB),AOC
,,.pdf,SBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,2.0,5897133.0,M/S RIDDHI SIDDHI TRADERS,21-Feb-2026 10:11 AM,Rejected-Finance,l2,10-Apr-2026 04:23 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC
2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
