Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,S.No,Instrument Type,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Stage
04-Apr-2026,"INR 1,237,290.25",90.0,Pratik Verma,04-Apr-2026 03:33 PM,Workorder.pdf (392.00 KB),AOC,1.0,5976312.0,HONEY CONSTRUCTION,15-Mar-2026 11:17 PM,Accepted-AOC,Low Quoted Amount,04-Apr-2026 03:33 PM,Directorate of Local Bodies UP||Nagar Panchayat Ganjmooradabad Unnao,2026_DOLBU_1117101_5,313/npgm/padeendaupa/enivida,Nagar Panchayat Ganjmuradabad Unnao Me Ward No 08 Me Kallu Champion Ke Ghar Se Foolmiyan Ke Ghar Tak c.c. road And Nali Ka Nirman Karya.,1.0,5976312.0,HONEY CONSTRUCTION,INR,"1,237,290.25",Technical,admitted,Gunjan Gupta,17-Mar-2026 12:51 PM,,Executive Officer/Chairman,Internal,,Pratik Verma,04-Apr-2026 01:52 PM,finsummary_2075428.pdf (291.20 KB),Finance,admitted,Gunjan Gupta,02-Apr-2026 01:06 PM,,BOQ Comparative Chart,Executive Officer/Chairman,Internal,,Pratik Verma,25-Mar-2026 04:26 PM,27-Mar-2026 11:00 AM,techsummary_2075428.pdf (311.37 KB),AOC,Directorate of Local Bodies UP||Nagar Panchayat Ganjmooradabad Unnao,313/npgm/padeendaupa/enivida,2026_DOLBU_1117101_5,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,"1,462",Executive Officer,Nagar Panchayat Ganjmuradabad Unnao,No,Executive Officer,Nagar Panchayat Ganjmuradabad Unnao,1,DD - Demand Draft,17-Feb-2026 02:00 PM,16-Mar-2026 02:00 PM,17-Feb-2026 02:00 PM,16-Mar-2026 12:00 PM,NA ,NA ,17-Feb-2026 02:00 PM,16-Mar-2026 12:00 PM,27-Mar-2026 11:00 AM,1.0,Fee/PreQual/Technical,.pdf,terms and condition,Nagar Panchayat Ganjmuradabad Unnao Me Ward No 08 Me Kallu Champion Ke Ghar Se Foolmiyan Ke Ghar Tak c.c. road And Nali Ka Nirman Karya.,Nagar Panchayat Ganjmuradabad Unnao Me Ward No 08 Me Kallu Champion Ke Ghar Se Foolmiyan Ke Ghar Tak c.c. road And Nali Ka Nirman Karya.,Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,30.0,Nagar Panchayat Ganjmuradabad Unnao,209869.0,NA ,NA ,NA ,Nagar Panchayat Ganjmuradabad Unnao,No ,No,"1,23,900",No,fixed,,Executive Officer,Nagar Panchayat Ganjmuradabad Unnao,1.0,Date Correction,Date,,AOC
,,,,,,,2.0,5976587.0,M/S SANTOSH PAL CONT.,16-Mar-2026 06:00 AM,Rejected-Finance,High Quoted Amount,04-Apr-2026 01:52 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,2,BC - Bankers Cheque,,,,,,,,,,2.0,Finance,.xls,boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,3.0,5976781.0,SIVI K.R. ENTERPRISES,16-Mar-2026 09:24 AM,Rejected-Finance,High Quoted Amount,04-Apr-2026 01:52 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,3,SS - Small Savings Instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,4,BG - Bank Guarantee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,5,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,6,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
