Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,Tender Documents,06-Mar-2026 11:30 AM,17-Mar-2026 11:00 AM,06-Mar-2026 11:30 AM,16-Mar-2026 05:00 PM,NA ,NA ,06-Mar-2026 11:30 AM,16-Mar-2026 05:00 PM,23-Mar-2026 02:30 PM,"10,66,000",No,fixed,,Nil,Nil,"2,714",Nil,Nil,No,1.0,SBI Bank,Lot-12,"Construction of anti errosion work for protection of village- Aplana and Dhikka kalan situated at left bank of Yamuna River in Block-Sarsawa, Tahsil-Nakur, Distt.-Saharanpur.",Please refer Tender documents. ,NA ,"5,33,06,000",Civil Works,NA ,Tender,90.0,90.0,SAHARANPUR,247001.0,OFFICE OF THE SE IWC DEHRADUN ROAD SAHARANPUR ,OFFICE OF THE SE IWC DEHRADUN ROAD SAHARANPUR ,10-Mar-2026 02:00 PM ,OFFICE OF THE SE IWC SAHARANPUR,No ,No,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation works Circle Saharanpur,06/SE/SRE/2025-26,2026_UPIDC_1121954_12,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,SE IWC SAHARANPUR,OFFICE OF THE SE IWC DEHRADUN ROAD SAHARANPUR,1.0,Date and Time,Date,,AOC,Finance,SUMMARY UPLOAD IN FINANCIAL EVALUATION,CHANDRABHAN YADAV,27-Mar-2026 05:44 PM,,BOQ Comparative Chart,"C.B. YADAV, SE",Internal,"B.P.SINGH, SE, RAMBABU, EE",CHANDRABHAN YADAV,27-Mar-2026 06:23 PM,finsummary_2088593.pdf (188.58 KB),1.0,5972093.0,M/S SATT SAHIB CONSTRUCTION CO,INR,"43,934,702",1,5962669,BHAMAR SINGH,15-Mar-2026 02:05 PM,Rejected-Finance,L2,27-Mar-2026 06:23 PM,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation works Circle Saharanpur,2026_UPIDC_1121954_12,06/SE/SRE/2025-26,Lot-12,"C.B. YADAV, SE",Internal,"B.P.SINGH, SE, RAMBABU, EE",CHANDRABHAN YADAV,21-Mar-2026 05:00 PM,23-Mar-2026 02:30 PM,techsummary_2088593.pdf (520.51 KB),28-Mar-2026,"INR 43,934,702",90.0,CHANDRABHAN YADAV,02-Apr-2026 06:55 PM,12SattSahib.pdf (690.00 KB),AOC,Technical,SUMMARY UPLOAD IN TECHNICAL EVALUATION,CHANDRABHAN YADAV,21-Mar-2026 04:28 PM,,AOC
2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,2,5973008,MAA GAYATRI ASSOCIATES,16-Mar-2026 11:38 AM,Rejected-Finance,L3,27-Mar-2026 06:23 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,3,5972093,M/S SATT SAHIB CONSTRUCTION CO,16-Mar-2026 10:13 AM,Accepted-AOC,L1,02-Apr-2026 06:55 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC
