Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Instrument Type,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,NIT,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited,1040/EE/JHANSI/E-TENDER/25-26,2026_UPRNS_1114349_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,"13,200",No,fixed,,EE,Jhansi,Construction work for VCB and metering room at ITI Orai Jalaun,Construction work for VCB and metering room at ITI Orai Jalaun,Please refer Tender documents. ,NA ,"6,58,902",Civil Works,NA ,Tender,90.0,90.0,Jhansi,284001.0,NA ,NA ,NA ,Jhansi,No ,No,1,DD - Demand Draft,EE Jhansi,128/1 ayodhyapuri colony near ganesh chauraha jhansi,"1,770",EE,Jhansi,No,10-Feb-2026 03:00 PM,18-Feb-2026 03:30 PM,10-Feb-2026 03:00 PM,18-Feb-2026 03:00 PM,NA ,NA ,10-Feb-2026 03:00 PM,18-Feb-2026 03:00 PM,20-Feb-2026 11:00 AM,AOC,Sunil Kumar Verma,Internal,Anil Verma Santosh Pandey Sanjeev Saxena Sunil Kumar Verma,Sunil Kumar Verma,19-Feb-2026 10:08 PM,20-Feb-2026 11:00 AM,techsummary_2066273.pdf (796.32 KB),Finance,financial,Sunil Kumar Verma,04-Apr-2026 03:03 PM,finance_2066273.pdf,BOQ Comparative Chart,Sunil Kumar Verma,Internal,Sunil Kumar Verma Dinesh Pandey Yogesh Kumar Sarfraz Ansari,Sunil Kumar Verma,04-Apr-2026 03:10 PM,finsummary_2066273.pdf (345.33 KB),Technical,Technical,ANIL VERMA,19-Feb-2026 09:36 PM,technical_2066273.pdf,1.0,5881508.0,M/s SHYAM ENTERPRISES,INR,"658,243.1",Uttar Pradesh Rajya Nirman Sahkari Sangh Limited,2026_UPRNS_1114349_1,1040/EE/JHANSI/E-TENDER/25-26,Construction work for VCB and metering room at ITI Orai Jalaun,1.0,5868870.0,ABHYANT ENTERPRISES,13-Feb-2026 06:37 PM,Rejected-Finance,2nd Lowest,04-Apr-2026 03:10 PM,14-Apr-2026,"INR 658,243.1",90.0,Sunil Kumar Verma,14-Apr-2026 10:47 AM,Orai.pdf (345.00 KB),Lowest,AOC
2.0,Finance,.pdf,DOCS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,BG - Bank Guarantee,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5881508.0,M/s SHYAM ENTERPRISES,16-Feb-2026 08:11 PM,Accepted-AOC,Lowest,14-Apr-2026 10:47 AM,,,,,,,,AOC
,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,FDR - Fixed Deposit,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,5888526.0,Sri Surandra Singh,17-Feb-2026 07:51 PM,Rejected-Technical,Not correct,19-Feb-2026 10:08 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,RTGS - RTGS Payment,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
