Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No.1,Corrigendum Title,Corrigendum Type,View,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
executive officer,Nagar palika parishad achhnera,Directorate of Local Bodies UP||Nagar Palika Parishad Achnera Agra,430/NPPACH-NIVIDA,2026_DOLBU_1128836_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical,.pdf,tender document,1,DD - Demand Draft,"1,616",Executive Officer,Nagar palika parishad achhnera,No,23-Mar-2026 11:00 AM,17-Apr-2026 02:00 PM,23-Mar-2026 11:00 AM,17-Apr-2026 02:00 PM,NA ,NA ,23-Mar-2026 11:00 AM,17-Apr-2026 02:00 PM,21-Apr-2026 11:00 AM,1.0,472/suddiparta,Date,,nagar chetra me jalapurrti vyavstha ki sucharu and niyantran pipeline fixing hetu chember stapna work,nagar chetra me jalapurrti vyavstha ki sucharu and niyantran pipeline fixing hetu chember stapna work,Please refer Tender documents. ,NA ,,Water Supply,NA ,Tender,90.0,NA ,Nagar palika parishad achhnera,283101.0,NA ,NA ,NA ,Nagar palika parishad achhnera,No ,No,"1,37,080",No,fixed,,Executive Officer,Nagar palika parishad achhnera,AOC,EXECUTIVE OFFICER,Internal,"RAMNIVAS, JE, RAJENDRA SINGH,CLEARK",Rajendra Singh,21-Apr-2026 10:57 AM,21-Apr-2026 11:00 AM,techsummary_2105476.pdf (292.58 KB),Finance,finencial,Rajendra Singh,21-Apr-2026 04:11 PM,finance_2105476.pdf,BOQ Comparative Chart,EXECUTIVE OFFICER,Internal,"RAMNIVAS, JE RAJENDRA SINGH, CLEARK",Rajendra Singh,21-Apr-2026 04:22 PM,finsummary_2105476.pdf (292.58 KB),Technical,tecnical,Rajendra Singh,21-Apr-2026 10:52 AM,technical_2105476.pdf,1.0,6047493.0,HETRAM CONSTRACTOR,INR,"1,367,787.23",Directorate of Local Bodies UP||Nagar Palika Parishad Achnera Agra,2026_DOLBU_1128836_1,430/NPPACH-NIVIDA,nagar chetra me jalapurrti vyavstha ki sucharu and niyantran pipeline fixing hetu chember stapna work,1.0,6047493.0,HETRAM CONSTRACTOR,14-Apr-2026 10:16 PM,Accepted-AOC,Lowest,21-Apr-2026 04:33 PM,22-Apr-2026,"INR 1,367,787.23",90.0,Rajendra Singh,21-Apr-2026 04:33 PM,NAGARCHETRALT.pdf (348.00 KB),AOC
,,,,,,,,,,,,,,,,2.0,Finance,.xls,ffineencial document,2,BC - Bankers Cheque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6047199.0,M/S JAI SHREE RAM TRADERS,14-Apr-2026 08:12 PM,Rejected-AOC,Highest,21-Apr-2026 04:33 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,3,SS - Small Savings Instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6047469.0,M/S NETRAPAL SINGH CONTRACTOR,14-Apr-2026 06:05 PM,Rejected-AOC,Highest,21-Apr-2026 04:33 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,4,BG - Bank Guarantee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,5,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,6,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
