Type :,Summary :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,S.No,Bank Name,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
Technical,FINAL,RAJNEESH KUMAR,10-Apr-2026 03:03 PM,technical_2094935.pdf,29-Apr-2026,"INR 1,260,722",90.0,RAJNEESH KUMAR,29-Apr-2026 04:37 PM,22rajgarhramshree.pdf (1206.00 KB),final,Rajneesh Kumar,Internal,EE AE DAO,RAJNEESH KUMAR,10-Apr-2026 03:05 PM,17-Apr-2026 12:30 PM,techsummary_2094935.pdf (234.97 KB),1,6004893,ANIL KUMAR PATERIYA,25-Mar-2026 08:30 AM,Accepted-AOC,y,29-Apr-2026 04:37 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE JHANSI CIRCLE||EE JHANSI,2026_REDUP_1123778_16,3430/RED/Tender/2025-26 Dt. 03.02.2026,Ward no. 22 Rajgadh main Ramshri ke makan se Chanchal Yadav ke makan tak apex sadak ka nirman karya.,1.0,6004893.0,ANIL KUMAR PATERIYA,INR,"1,260,722",Finance,final,RAJNEESH KUMAR,29-Apr-2026 04:32 PM,finance_2094935.pdf,BOQ Comparative Chart,Rajneesh Kumar,Internal,EE AE DAO,RAJNEESH KUMAR,29-Apr-2026 04:35 PM,finsummary_2094935.pdf (1205.76 KB),AOC,12-Mar-2026 12:00 PM,25-Mar-2026 03:30 PM,12-Mar-2026 12:00 PM,25-Mar-2026 12:00 PM,NA ,NA ,12-Mar-2026 12:00 PM,25-Mar-2026 12:00 PM,17-Apr-2026 12:30 PM,Ward no. 22 Rajgadh main Ramshri ke makan se Chanchal Yadav ke makan tak apex sadak ka nirman karya.,Ward no. 22 Rajgadh main Ramshri ke makan se Chanchal Yadav ke makan tak apex sadak ka nirman karya.,Please refer Tender documents. ,NA ,"12,68,000",Civil Works,NA ,Tender,90.0,90.0,Ward no. 22 Rajgadh main Ramshri ke makan se Chanc,284003.0,NA ,NA ,NA ,EE RED Jhansi,No ,No,1,Fee/PreQual/Technical,.pdf,SBD,1.0,SBI Bank,EE RED Jhansi,EE RED Jhansi,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE JHANSI CIRCLE||EE JHANSI,3430/RED/Tender/2025-26 Dt. 03.02.2026,2026_REDUP_1123778_16,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"64,000",Yes,fixed,,Nil,Nil,854.0,Nil,Nil,No,AOC
,,,,,,,,,,,,,,,,,,,2,6005118,LUCKY ENTERPRISES,25-Mar-2026 08:48 AM,Rejected-Finance,n,29-Apr-2026 04:35 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
