S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
1,6008111,M/S BADSHAH BAJPAI THEKADAR,25-Mar-2026 08:54 PM,Accepted-AOC,RESPONSIVE,18-Apr-2026 01:22 PM,1.0,6008111.0,M/S BADSHAH BAJPAI THEKADAR,INR,"1,596,280.39",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE HARDOI,2026_REDUP_1128578_1,LETTAR NO 2192 DATE 10.03.2026,RAJA TODARMAL SARVECHADH AVAM BHULEKH PRASIKCHAN SANSTHAN UTTAR PRADESH HARDOI UTTAR PRADESH HARDOI ME AWASIY BHAWNO KA ANURAKCHAN KARYA,18-Apr-2026,"INR 1,596,280.39",90.0,Pradeep Pal,18-Apr-2026 01:22 PM,AWASIYE.pdf (604.00 KB),EE AE DAO,EE,Internal,EE AE DAO,Pradeep Pal,02-Apr-2026 04:31 PM,02-Apr-2026 05:18 PM,techsummary_2104925.pdf (336.16 KB),Finance,EE AE DAO,Pradeep Pal,18-Apr-2026 01:15 PM,finance_2104925.pdf,BOQ Comparative Chart,EE,Internal,EE AE DAO,Pradeep Pal,18-Apr-2026 01:19 PM,finsummary_2104925.pdf (604.25 KB),Technical,EE AE DAO,Pradeep Pal,02-Apr-2026 04:27 PM,technical_2104925.pdf,AOC,"32,000",Yes,fixed,,Nil,Nil,944.0,Nil,Nil,No,E.E.R.E.D. HARDOI,E.E.R.E.D. HARDOI,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE HARDOI,LETTAR NO 2192 DATE 10.03.2026,2026_REDUP_1128578_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,21-Mar-2026 10:00 AM,28-Mar-2026 12:30 PM,21-Mar-2026 10:00 AM,28-Mar-2026 12:00 PM,NA ,NA ,21-Mar-2026 10:00 AM,28-Mar-2026 12:00 PM,02-Apr-2026 04:50 PM,1.0,SBI Bank,RAJA TODARMAL SARVECHADH AVAM BHULEKH PRASIKCHAN SANSTHAN UTTAR PRADESH HARDOI UTTAR PRADESH HARDOI ME AWASIY BHAWNO KA ANURAKCHAN KARYA,RAJA TODARMAL SARVECHADH AVAM BHULEKH PRASIKCHAN SANSTHAN UTTAR PRADESH HARDOI UTTAR PRADESH HARDOI ME AWASIY BHAWNO KA ANURAKCHAN KARYA,RAJA TODARMAL SARVECHADH AVAM BHULEKH PRASIKCHAN SANSTHAN UTTAR PRADESH HARDOI UTTAR PRADESH HARDOI ME AWASIY BHAWNO KA ANURAKCHAN KARYA ,NA ,"16,10,000",Civil Works,NA ,Tender,90.0,90.0,HARDOI,241001.0,NA ,NA ,NA ,E.E.R.E.D. HARDOI,No ,No,AOC
2,6014741,M/S SANKAT MOCHAN CONSTRUCTION,27-Mar-2026 09:24 PM,Rejected-AOC,RESPONSIVE,18-Apr-2026 01:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
