Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Instrument Type,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
29-Apr-2026,"INR 754,730.514",30.0,Pooja Singh,29-Apr-2026 02:27 PM,masroorgorh.pdf (234.00 KB),awarded,1.0,6069656.0,M/S JAN MOHAMMAD,INR,"754,730.514",Directorate of Local Bodies UP||Nagar Panchayat Kithore Meerut,2026_DOLBU_1133861_1,120/NPK/15CFC-AVN-SFC,construction of cc road and drain in ward no 11 mohalla jalaluddinpura from house of masroor gorh to house of haji gaffar and side gali in nagar panchayat kithaur,1.0,6069656.0,M/S JAN MOHAMMAD,26-Apr-2026 10:28 AM,Accepted-AOC,lowest,29-Apr-2026 02:27 PM,Technical,accepted,Pooja Singh,28-Apr-2026 12:09 PM,technical_2116519.pdf,Pooja Singh,Internal,two,Pooja Singh,28-Apr-2026 03:45 PM,finsummary_2116519.pdf (234.80 KB),Finance,accepted,Pooja Singh,28-Apr-2026 02:04 PM,finance_2116519.pdf,BOQ Comparative Chart,Pooja Singh,Internal,two,Pooja Singh,28-Apr-2026 12:45 PM,28-Apr-2026 12:50 PM,techsummary_2116519.pdf (50.88 KB),AOC,891.0,EXECUTIVE OFFICER,NAGAR PANCHAYAT KITHAUR,Yes,POOJA SINGH,NP KITHAUR,07-Apr-2026 09:00 AM,27-Apr-2026 04:00 PM,07-Apr-2026 09:00 AM,27-Apr-2026 03:00 PM,NA ,NA ,07-Apr-2026 09:00 AM,27-Apr-2026 03:00 PM,28-Apr-2026 12:50 PM,1,DD - Demand Draft,"75,549",Yes,fixed,,EXECUTIVE OFFICER,NAGAR PANCHAYAT KITHAUR,1.0,Fee/PreQual/Technical,.pdf,NIT,construction of cc road and drain in ward no 11 mohalla jalaluddinpura from house of masroor gorh to house of haji gaffar and side gali in nagar panchayat kithaur,construction of cc road and drain in ward no 11 mohalla jalaluddinpura from house of masroor gorh to house of haji gaffar and side gali in nagar panchayat kithaur,Please refer Tender documents. ,NA ,"7,55,486",Civil Works - Roads,NA ,Tender,30.0,30.0,NP KITHAUR,250104.0,NA ,NA ,NA ,NP KITHAUR,No ,No,Directorate of Local Bodies UP||Nagar Panchayat Kithore Meerut,120/NPK/15CFC-AVN-SFC,2026_DOLBU_1133861_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,AOC
,,,,,,,,,,,,,,,,2.0,6068595.0,M/S MAYANK JAIN,25-Apr-2026 02:37 PM,Rejected-AOC,highest,29-Apr-2026 02:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,2,BC - Bankers Cheque,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,3.0,6068040.0,SUNRISE CONSTRUCTION,25-Apr-2026 11:03 AM,Rejected-AOC,lowest 2,29-Apr-2026 02:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,3,SS - Small Savings Instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,4,BG - Bank Guarantee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,5,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,6,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
