Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Stage
18-Apr-2026,"INR 26,708,912.35",90.0,SHYAM JI CHOUBEY,20-Apr-2026 03:48 PM,LOT09MAMTA.pdf (411.00 KB),AOC,1,5965398,BHAMAR SINGH,13-Mar-2026 12:40 PM,Rejected-Finance,HIGH RATE BIDDER,04-Apr-2026 01:32 PM,1.0,5963975.0,MAMTA SHARMA CONTRACTOR CO BARABANKI,INR,"26,708,912.35","U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-1, Faizabad||IX Circle Irrigation Works, Bahraich",2026_UPIDC_1122208_9,01/SE-IX/2025-26,"Anti Erosion Work for protection of Village group Narayanpur Kalan, Gulalpurwa, Nai Basti, Ahiranpurwa, Tipri on Right Bank of Saryu River in District Bahraich. (LOT-09)",Finance,Bid Opening Summary,SHYAM JI CHOUBEY,04-Apr-2026 01:28 PM,finance_2089487.pdf,BOQ Comparative Chart,"ER. SHYAM JI CHAUBEY, S.E.",Internal,"ER. SHYAM JI CHAUBEY, S.E., ER. RAJANI KANT AGRAWAL S.E. AND ER. JAI PRAKASH VERMA E.E.",SHYAM JI CHOUBEY,28-Mar-2026 06:27 PM,31-Mar-2026 03:00 PM,techsummary_2089487.pdf (347.83 KB),Technical,Bid Opening Summary,SHYAM JI CHOUBEY,13-Mar-2026 04:39 PM,technical_2089487.pdf,"ER. SHYAM JI CHAUBEY, S.E.",Internal,"ER. SHYAM JI CHAUBEY, S.E., ER, RAJANI KANT AGRAWAL S.E. AND ER. JAI PRAKASH VERMA E.E.",SHYAM JI CHOUBEY,04-Apr-2026 01:32 PM,finsummary_2089487.pdf (194.15 KB),AOC,SUPERINTENDING ENGINEER,IX CIRCLE IRRIGATION WORKS BAHRAICH,"7,03,000",No,fixed,,Nil,Nil,"6,150",Nil,Nil,No,07-Mar-2026 11:00 AM,13-Mar-2026 03:30 PM,07-Mar-2026 11:00 AM,13-Mar-2026 03:00 PM,NA ,NA ,07-Mar-2026 11:00 AM,13-Mar-2026 03:00 PM,31-Mar-2026 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-1, Faizabad||IX Circle Irrigation Works, Bahraich",01/SE-IX/2025-26,2026_UPIDC_1122208_9,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"Anti Erosion Work for protection of Village group Narayanpur Kalan, Gulalpurwa, Nai Basti, Ahiranpurwa, Tipri on Right Bank of Saryu River in District Bahraich. (LOT-09)","Anti Erosion Work for protection of Village group Narayanpur Kalan, Gulalpurwa, Nai Basti, Ahiranpurwa, Tipri on Right Bank of Saryu River in District Bahraich. (LOT-09)",Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,90.0,BAHRAICH,271801.0,IX CIRCLE IRRIGATION WORKS BAHRAICH ,IX CIRCLE IRRIGATION WORKS BAHRAICH ,07-Mar-2026 11:00 AM ,IX CIRCLE IRRIGATION WORKS BAHRAICH,No ,No,1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,TENDER DOCUMENTS,AOC
,,,,,,,2,5963975,MAMTA SHARMA CONTRACTOR CO BARABANKI,13-Mar-2026 12:52 PM,Accepted-AOC,LOWEST,20-Apr-2026 03:48 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC
,,,,,,,3,5964583,M/S ARYAN ENTERPRISES,13-Mar-2026 12:07 PM,Rejected-Finance,HIGH RATE BIDDER,04-Apr-2026 01:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,4,5970199,M/s B.B.Goyal,13-Mar-2026 02:00 PM,Rejected-Technical,Signature of bidder on bid papers is not matching with bidder signature on PAN Card,28-Mar-2026 06:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,5,5970035,M/S RADHIKA CONSTRUCTION COMPANY,13-Mar-2026 02:12 PM,Rejected-Technical,Signature of bidder on bid papers is not matching with bidder signature on PAN Card,28-Mar-2026 06:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,6,5969788,NIKHIL CONSTRUCTION,13-Mar-2026 12:23 PM,Rejected-Finance,HIGH RATE BIDDER,04-Apr-2026 01:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
