S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Cover No,Cover,Document Type,Description,Tender Stage
1.0,6038622.0,KAMINI ENTERPRISES,INR,"3,264,934.7",Directorate of Local Bodies UP||Nagar Palika Parishad Gaurabarhaj Deoria,2026_DOLBU_1131188_2,3531/DDU/28-03-2026,PAINA MAIN ROAD SE SAIYAD KA MAKAN HOTE HUYE HARSH CHANDRA INTER COLLEGE KE UTTARI CHHOR KE ANTIM BOUDRIWAL TAK 07 METER OCTROGONAL POL SAHIT STREET LIGHT KA KARY WARD NO. 11,1.0,6035229.0,Jaypratap Enterprises,07-Apr-2026 06:41 PM,Rejected-Finance,HIGH RATE,17-Apr-2026 12:06 PM,17-Apr-2026,"INR 3,264,934.7",45.0,Amit Kumar Jaiswal,17-Apr-2026 12:10 PM,PainaF02.pdf (146.00 KB),LOW RATE,eo je,Internal,eo je,Amit Kumar Jaiswal,17-Apr-2026 12:06 PM,finsummary_2110478.pdf (145.63 KB),Technical,Technical,Amit Kumar Jaiswal,16-Apr-2026 01:10 PM,technical_2110478.pdf,eo je,Internal,eo je,Amit Kumar Jaiswal,16-Apr-2026 01:14 PM,16-Apr-2026 03:30 PM,techsummary_2110478.pdf (148.88 KB),Finance,financial,Amit Kumar Jaiswal,17-Apr-2026 11:58 AM,finance_2110478.pdf,BOQ Comparative Chart,AOC,"2,67,730",Yes,fixed,,EO,NPP GAURA BARHAJ,28-Mar-2026 04:00 PM,13-Apr-2026 02:00 PM,28-Mar-2026 04:30 PM,13-Apr-2026 12:00 PM,NA ,NA ,28-Mar-2026 04:30 PM,13-Apr-2026 12:00 PM,16-Apr-2026 03:30 PM,Directorate of Local Bodies UP||Nagar Palika Parishad Gaurabarhaj Deoria,3531/DDU/28-03-2026,2026_DOLBU_1131188_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,PAINA MAIN ROAD SE SAIYAD KA MAKAN HOTE HUYE HARSH CHANDRA INTER COLLEGE KE UTTARI CHHOR KE ANTIM BOUDRIWAL TAK 07 METER OCTROGONAL POL SAHIT STREET LIGHT KA KARY WARD NO. 11,PAINA MAIN ROAD SE SAIYAD KA MAKAN HOTE HUYE HARSH CHANDRA INTER COLLEGE KE UTTARI CHHOR KE ANTIM BOUDRIWAL TAK 07 METER OCTROGONAL POL SAHIT STREET LIGHT KA KARY WARD NO. 11,Please refer Tender documents. ,NA ,"32,65,000",Civil Works,NA ,Tender,90.0,45.0,NPP GAURA BARHAJ,274601.0,NA ,NA ,NA ,NPP GAURA BARHAJ,No ,No,1,DD - Demand Draft,"3,265",EO,NPP GAURA BARHAJ,Yes,EO,NPP GAURA BARHAJ,1.0,Fee/PreQual/Technical,.pdf,NIT,AOC
,,,,,,,,,2.0,6038622.0,KAMINI ENTERPRISES,10-Apr-2026 08:43 AM,Accepted-AOC,LOW RATE,17-Apr-2026 12:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,BC - Bankers Cheque,,,,,,,2.0,Finance,.xls,BOQ,AOC
,,,,,,,,,3.0,6039025.0,M/S SHYAM ASSOCIATES,10-Apr-2026 08:47 AM,Rejected-Finance,HIGH RATE,17-Apr-2026 12:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,SS - Small Savings Instrument,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,BG - Bank Guarantee,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,FDR - Fixed Deposit,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,RTGS - RTGS Payment,,,,,,,,,,,AOC
