S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Instrument Type,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
1.0,5976838.0,M/S PANKJA CONSTRUCTION,INR,"2,862,812",Directorate of Local Bodies UP||Nagar Palika Parishad Haata Kushinagar,2026_DOLBU_1121892_1,690-9,Construction Of RCC Drain And Slab,1.0,5975022.0,A K ASSOCIATE,15-Mar-2026 04:48 PM,Rejected-Finance,Highest BID,30-Mar-2026 05:56 PM,01-Apr-2026,"INR 2,862,812",90.0,Meenu Singh,03-Apr-2026 02:33 PM,F9.pdf (203.00 KB),Crate Agreement On Stamp Paper and Complete the job 90 days,Meenu Singh,Internal,E O NPP Hata J E NPP Hata,Meenu Singh,30-Mar-2026 05:56 PM,finsummary_2088157.pdf (238.27 KB),Technical,Technical Bid opening summary,Meenu Singh,19-Mar-2026 06:15 PM,technical_2088157.pdf,Meenu Singh,Internal,E O NPP Hata J E NPP Hata,Meenu Singh,19-Mar-2026 06:26 PM,20-Mar-2026 12:00 PM,techsummary_2088157.pdf (128.39 KB),Finance,Financial Bid opening summary,Meenu Singh,30-Mar-2026 04:45 PM,finance_2088157.pdf,AOC,Directorate of Local Bodies UP||Nagar Palika Parishad Haata Kushinagar,690-9,2026_DOLBU_1121892_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,05-Mar-2026 06:00 PM,17-Mar-2026 12:00 PM,06-Mar-2026 10:00 AM,16-Mar-2026 05:00 PM,NA ,NA ,06-Mar-2026 11:00 AM,16-Mar-2026 05:00 PM,20-Mar-2026 12:00 PM,EO NPP Hata,EO NPP Hata,"2,850",EO NPP Hata,Hata,No,Construction Of RCC Drain And Slab,Construction Of RCC Drain And Slab Kaptanganj Chauraha To Sabzu mandi,Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,90.0,ward no 23 Bazarkhas,274203.0,NA ,NA ,NA ,EO NPP Hata,No ,No,1,SS - Small Savings Instrument,1.0,Fee/PreQual/Technical,.pdf,NIT,"1,43,300",No,fixed,,EO NPP Hata,Hata,AOC
,,,,,,,,,2.0,5976838.0,M/S PANKJA CONSTRUCTION,16-Mar-2026 04:09 PM,Accepted-AOC,Lowest BID,03-Apr-2026 02:33 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,FDR - Fixed Deposit,2.0,Finance,.xls,BOQ,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,RTGS - RTGS Payment,,,,,,,,,,,AOC
