Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
Improvement work of road by laying drain and interlocking tiles from Devendra Sharma house to Pappu Pehalwan house in Hasanpur under Zone 06 Ward 08 Maswanpur,Improvement work of road by laying drain and interlocking tiles from Devendra Sharma house to Pappu Pehalwan house in Hasanpur under Zone 06 Ward 08 Maswanpur,Please refer Tender documents. ,NA ,"7,49,284",Civil Works,NA ,Tender,180.0,45.0,kanpur,208001.0,NA ,NA ,NA ,ce knn moti jheel,No ,No,ce knn,ce knn moti jheel,"74,928",No,percentage,10.0%,Nil,Nil,"1,180",Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,AFFIDAVIT,"Kanpur Municipal Corporation, Kanpur, UP",626/AA-6/2025-26,2026_NNKAN_1104156_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,SBI Bank,06-Jan-2026 11:30 AM,08-Jan-2026 04:00 PM,06-Jan-2026 11:30 AM,08-Jan-2026 03:00 PM,NA ,NA ,06-Jan-2026 11:30 AM,08-Jan-2026 03:00 PM,AOC,EE-6,Internal,,Tota Ram,03-Feb-2026 05:55 PM,finsummary_2036658.pdf (42.02 KB),EE-6,Internal,,Tota Ram,03-Feb-2026 02:51 PM,techsummary_2036658.pdf (42.02 KB),23-Mar-2026,"INR 539,738",45.0,Tota Ram,09-Apr-2026 03:10 PM,626.pdf (525.00 KB),work order,"Kanpur Municipal Corporation, Kanpur, UP",2026_NNKAN_1104156_1,626/AA-6/2025-26,Improvement work of road by laying drain and interlocking tiles from Devendra Sharma house to Pappu Pehalwan house in Hasanpur under Zone 06 Ward 08 Maswanpur,1.0,5794059.0,SHREE BALAJI ENTERPRISES,INR,"539,738",1,5794953,A K ENTERPRISES,08-Jan-2026 05:55 PM,Rejected-Finance,No Lottery Winner,03-Feb-2026 03:21 PM,Finance,All Bids are admitted,Tota Ram,16-Jan-2026 11:19 AM,,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,boq,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5794743,ATUL CONSTRUCTIONS,08-Jan-2026 12:14 PM,Rejected-Finance,No Lottery Winner,03-Feb-2026 03:21 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5792551,M/s Krishna Builder,06-Jan-2026 10:15 PM,Rejected-Finance,No Lottery Winner,03-Feb-2026 03:21 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5791829,RAGHAV CONSTRUCTION COMAPNY,08-Jan-2026 12:10 AM,Rejected-Finance,No Lottery Winner,03-Feb-2026 03:21 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5794059,SHREE BALAJI ENTERPRISES,07-Jan-2026 11:42 PM,Accepted-AOC,L-1,09-Apr-2026 03:10 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5793943,SHRIYA ENTERPRISES,07-Jan-2026 08:35 PM,Rejected-Finance,No Lottery Winner,03-Feb-2026 03:21 PM,,,,,,,AOC
