Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
01-Apr-2026,"INR 919,054",90.0,ShashiBhushan Yadav,02-Apr-2026 12:48 PM,kakrala.pdf (691.00 KB),1,5801991,KESHAV ENTERPRISES,13-Jan-2026 05:31 PM,Accepted-AOC,L1,02-Apr-2026 12:48 PM,1.0,5801991.0,KESHAV ENTERPRISES,INR,"919,054",Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE GAUTAM BHDDH NAGAR,2026_REDUP_1105020_7,850/EERED/GBN//Dt-30.10.2025,Construction of Interlocking and drain work from Parsi Parjapati house to Charandas house in Kakarala.,Finance,Summary,ShashiBhushan Yadav,13-Feb-2026 06:28 PM,finance_2038993.pdf,BOQ Comparative Chart,SHASHI BHUSHAN YADAV,Internal,,ShashiBhushan Yadav,02-Feb-2026 04:26 PM,07-Feb-2026 12:30 PM,techsummary_2038993.pdf (219.18 KB),Technical,Summary,ShashiBhushan Yadav,02-Feb-2026 04:12 PM,technical_2038993.pdf,SHASHI BHUSHAN YADAV,Internal,,ShashiBhushan Yadav,13-Feb-2026 06:30 PM,finsummary_2038993.pdf (219.18 KB),AOC,EE RED GBN,EE RED GBN,09-Jan-2026 03:40 PM,14-Jan-2026 04:30 PM,09-Jan-2026 03:40 PM,14-Jan-2026 03:40 PM,NA ,NA ,09-Jan-2026 03:40 PM,14-Jan-2026 03:40 PM,07-Feb-2026 12:30 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE GAUTAM BHDDH NAGAR,850/EERED/GBN//Dt-30.10.2025,2026_REDUP_1105020_7,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,766.0,Nil,Nil,No,1.0,SBI Bank,Construction of Interlocking and drain work from Parsi Parjapati house to Charandas house in Kakarala.,Construction of Interlocking and drain work from Parsi Parjapati house to Charandas house in Kakarala.,Civil Work  ,NA ,"7,81,000",Civil Works,NA ,Tender,90.0,90.0,EE RED GBN,201306.0,NA ,NA ,NA ,EE RED GBN,No ,No,1,Fee/PreQual/Technical,.pdf,T1,"16,000",No,fixed,,Nil,Nil,AOC
,,,,,,2,5802006,YASHIKA CONSTRUCTION CO.,13-Jan-2026 05:12 PM,Rejected-Finance,L2,13-Feb-2026 06:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,AOC
