Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
1.0,Fee/PreQual/Technical/Finance,.pdf,All documents scan original copies,"8,100",No,fixed,,Nil,Nil,1.0,SBI Bank,30-Jan-2026 09:00 AM,04-Feb-2026 12:30 PM,30-Jan-2026 09:00 AM,04-Feb-2026 12:00 PM,NA ,NA ,30-Jan-2026 09:00 AM,04-Feb-2026 12:00 PM,Vidhayak Nivas-1 sthit Awas No.-133 kha me bathroom ka poorn naveenikaran ka karya avem anya avashyak karya.,Vidhayak Nivas-1 sthit Awas No.-133 kha me bathroom ka poorn naveenikaran ka karya avem anya avashyak karya.,Please refer Tender documents. ,NA ,"81,000",Civil Works - Buildings,NA ,Tender,90.0,30.0,Lucknow,226001.0,EE Maintenance Division 2 (Civil) PWD Lucknow  ,EE Maintenance Division 2 (Civil) PWD Lucknow  ,31-Jan-2026 12:00 PM ,EE Maintenance Division 2 (Civil) PWD Lucknow,No ,No,EE Maintenance Division 2 (Civil) PWD Lucknow,EE Maintenance Division 2 (Civil) PWD Lucknow,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,140/E-Tender/2025-26 dt. 22.01.2026,2026_PWDBL_1110649_3,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,650.0,Nil,Nil,No,AOC,EE Maintenance Division 2 (Civil) PWD Lucknow,Internal,EE Maintenance Division 2 (Civil) PWD Lucknow EE Maintenance Division 1 (Civil) PWD Lucknow,DILIP KUMAR,20-Apr-2026 04:04 PM,finsummary_2051177.pdf (2520.99 KB),EE Maintenance Division 2 (Civil) PWD Lucknow,Internal,EE Maintenance Division 2 (Civil) PWD Lucknow EE Maintenance Division 1 (Civil) PWD Lucknow,DILIP KUMAR,20-Apr-2026 04:01 PM,techsummary_2051177.pdf (2520.99 KB),20-Apr-2026,"INR 80,121.22",30.0,DILIP KUMAR,20-Apr-2026 04:14 PM,543.pdf (664.00 KB),AOC for Acceptance No 543 date 19.03.2026,1,5833632,M/S KRISHNA ENTERPRISES,01-Feb-2026 02:51 PM,Accepted-AOC,Financial bid is accepted at the Price Rs. 80121.22 By Executive Engineer Maintenance Division 2 (Civil) PWD Lucknow,20-Apr-2026 04:14 PM,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,2026_PWDBL_1110649_3,140/E-Tender/2025-26 dt. 22.01.2026,Vidhayak Nivas-1 sthit Awas No.-133 kha me bathroom ka poorn naveenikaran ka karya avem anya avashyak karya.,1.0,5833632.0,M/S KRISHNA ENTERPRISES,INR,"80,121.22",Finance,Evaluation Letter,DILIP KUMAR,16-Feb-2026 01:14 PM,finance_2051177.pdf,BOQ Comparative Chart,AOC
,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,2,5835368,M/S SUPRIYA ENTERPRISES,04-Feb-2026 02:19 AM,Rejected-Finance,Financial bid Rejected due to L2,20-Apr-2026 04:04 PM,,,,,,,,,,,,,,,,AOC
