S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Stage
1.0,5969836.0,ANIL KUMAR SINGH,INR,"34,790,618.64","U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Varansi",2026_UPIDC_1122056_8,05/SE/2025-26,"Extension anti erosion work for protection of village Mahuji in malah basti at right bank of river Ganga, Block - Dhanapur Tahsil - Sakaldiha Distt. Chandauli.",1,5969836,ANIL KUMAR SINGH,14-Mar-2026 03:41 PM,Accepted-AOC,First Lowest,09-Apr-2026 04:52 PM,08-Apr-2026,"INR 34,790,618.64",90.0,Gyan Chand Singh,09-Apr-2026 04:52 PM,DS_Mahuji.pdf (228.00 KB),Date of Start Issue,Gyan Chand Singh,Internal,Seemant,Gyan Chand Singh,08-Apr-2026 02:02 PM,finsummary_2091296.pdf (62.57 KB),Technical,Technical Evaluation,Gyan Chand Singh,19-Mar-2026 05:35 PM,technical_2091296.pdf,Gyan Chand Singh,Internal,Seemant,Gyan Chand Singh,19-Mar-2026 05:44 PM,23-Mar-2026 11:00 AM,techsummary_2091296.pdf (62.57 KB),Finance,Financial Evaluation,Gyan Chand Singh,08-Apr-2026 01:49 PM,,BOQ Comparative Chart,AOC,"7,40,000",No,fixed,,Nil,Nil,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Varansi",05/SE/2025-26,2026_UPIDC_1122056_8,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1,Fee/PreQual/Technical,.pdf,Technical Document,"2,354",Nil,Nil,No,09-Mar-2026 11:00 AM,16-Mar-2026 12:00 PM,09-Mar-2026 11:00 AM,16-Mar-2026 11:00 AM,NA ,NA ,09-Mar-2026 11:00 AM,16-Mar-2026 11:00 AM,23-Mar-2026 11:00 AM,1.0,SBI Bank,"Extension anti erosion work for protection of village Mahuji in malah basti at right bank of river Ganga, Block - Dhanapur Tahsil - Sakaldiha Distt. Chandauli.","Extension anti erosion work for protection of village Mahuji in malah basti at right bank of river Ganga, Block - Dhanapur Tahsil - Sakaldiha Distt. Chandauli.",Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,90.0,Village Mahuji Post Veerasrai District Chandauli,232106.0,NA ,NA ,NA ,"SE, Irrigation Works Circle Varanasi",No ,No,"SE, Irrigation Works Circle Varanasi","SE, Irrigation Works Circle Varanasi",AOC
,,,,,,,,,2,5974790,M/S RANA PRATAP SINGH,15-Mar-2026 03:55 PM,Rejected-AOC,Second Lowest,09-Apr-2026 04:52 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Financial Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
