S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Name,Address,Cover No,Cover,Document Type,Description,S.No,Instrument Type,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
1.0,5985762.0,KAMINI ENTERPRISES,INR,"5,728,885.42",Directorate of Local Bodies UP||Nagar Palika Parishad Gaurabarhaj Deoria,2026_DOLBU_1123186_1,3463/TALAB/09-03-2026,RAYPURA CHAKLAL BALUCHAPAR STHIT POKHARE PAR SIDI TATHA INTERLOCKING NIRMAN AWM POKHARE KA SUNDARIKARAN KARY NANDANA PURVI WARD NO.11,1.0,5973323.0,Jaypratap Enterprises,14-Mar-2026 09:26 PM,Rejected-Finance,HIGH RATE,01-Apr-2026 02:19 PM,01-Apr-2026,"INR 5,728,885.42",45.0,Amit Kumar Jaiswal,01-Apr-2026 03:07 PM,PokharaF01.pdf (137.00 KB),LOW RATE,eo je,Internal,eo je,Amit Kumar Jaiswal,01-Apr-2026 02:19 PM,finsummary_2092341.pdf (137.48 KB),Technical,technical,Amit Kumar Jaiswal,28-Mar-2026 01:32 PM,technical_2092341.pdf,eo je,Internal,eo je,Amit Kumar Jaiswal,28-Mar-2026 01:36 PM,28-Mar-2026 03:00 PM,techsummary_2092341.pdf (147.08 KB),Finance,financial,Amit Kumar Jaiswal,28-Mar-2026 04:31 PM,finance_2092341.pdf,BOQ Comparative Chart,AOC,EO,NPP GAURA BARHAJ,1.0,Fee/PreQual/Technical,.pdf,NIT,1,DD - Demand Draft,Directorate of Local Bodies UP||Nagar Palika Parishad Gaurabarhaj Deoria,3463/TALAB/09-03-2026,2026_DOLBU_1123186_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,RAYPURA CHAKLAL BALUCHAPAR STHIT POKHARE PAR SIDI TATHA INTERLOCKING NIRMAN AWM POKHARE KA SUNDARIKARAN KARY NANDANA PURVI WARD NO.11,RAYPURA CHAKLAL BALUCHAPAR STHIT POKHARE PAR SIDI TATHA INTERLOCKING NIRMAN AWM POKHARE KA SUNDARIKARAN KARY NANDANA PURVI WARD NO.11,Please refer Tender documents. ,NA ,"57,29,000",Civil Works,NA ,Tender,90.0,45.0,NPP GAURA BARHAJ,274601.0,NA ,NA ,NA ,NPP GAURA BARHAJ,No ,No,"4,85,532",Yes,fixed,,EO,NPP GAURA BARHAJ,10-Mar-2026 11:00 AM,24-Mar-2026 10:00 AM,10-Mar-2026 11:30 AM,23-Mar-2026 03:00 PM,NA ,NA ,10-Mar-2026 11:30 AM,23-Mar-2026 03:00 PM,28-Mar-2026 03:00 PM,"5,700",EO,NPP GAURA BARHAJ,Yes,AOC
,,,,,,,,,2.0,5985762.0,KAMINI ENTERPRISES,18-Mar-2026 08:20 PM,Accepted-AOC,LOW RATE,01-Apr-2026 03:07 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,2.0,Finance,.xls,BOQ,2,BC - Bankers Cheque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,3.0,5978904.0,M/S SHYAM ASSOCIATES,17-Mar-2026 08:03 PM,Rejected-Finance,HIGH RATE,01-Apr-2026 02:19 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,3,SS - Small Savings Instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,4,BG - Bank Guarantee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,5,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,6,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
