Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
Directorate of Local Bodies UP||Nagar Palika Parishad Sandila Hardoi,1298/NP/NV/RVA/2025-26,2026_DOLBU_1124368_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,EO and JE,sandila,1.0,Fee/PreQual/Technical,.pdf,tech,1-npp sandila me wno 1 me jayram ke makan se nisar ke makan tak cc sadak va nali nirman karya,1-npp sandila me wno 1 me jayram ke makan se nisar ke makan tak cc sadak va nali nirman karya,Please refer Tender documents. ,NA ,"1,25,000",Civil Works,NA ,Tender,30.0,90.0,nagar palika parishad sandila,241204.0,NA ,NA ,NA ,nagar palika parishad sandila,No ,No,"10,600",No,fixed,,adhishashi adhikari nagar palika parishad,sandila,1,DD - Demand Draft,13-Mar-2026 11:00 AM,04-Apr-2026 12:00 PM,13-Mar-2026 11:00 AM,02-Apr-2026 05:00 PM,NA ,NA ,13-Mar-2026 11:00 AM,02-Apr-2026 05:00 PM,10-Apr-2026 11:40 AM,118.0,adhishashi adhikari nagar palika parishad,sandila,No,AOC,Finance,UMESH CHANDRA RATHORE CONTRACTOR winner,Shiv Kumar,10-Apr-2026 12:58 PM,,BOQ Comparative Chart,eo and je,Internal,,gaurav Shukla,10-Apr-2026 11:38 AM,10-Apr-2026 11:40 AM,techsummary_2095265.pdf (108.13 KB),Technical,4 admitted,Shiv Kumar,09-Apr-2026 01:49 PM,,eo and je,Internal,,Shiv Kumar,11-Apr-2026 02:46 PM,finsummary_2095265.pdf (142.87 KB),11-Apr-2026,"INR 109,141.69",90.0,Shiv Kumar,11-Apr-2026 02:49 PM,1.pdf (143.00 KB),Directorate of Local Bodies UP||Nagar Palika Parishad Sandila Hardoi,2026_DOLBU_1124368_1,1298/NP/NV/RVA/2025-26,1-npp sandila me wno 1 me jayram ke makan se nisar ke makan tak cc sadak va nali nirman karya,1.0,6027134.0,UMESH CHANDRA RATHORE CONTRACTOR,INR,"109,141.69",1.0,6027077.0,FAIZUL HAQ,02-Apr-2026 03:52 PM,Rejected-AOC,L3,11-Apr-2026 02:49 PM,AOC
,,,,,,,,,,,,,,,,2.0,Finance,.xls,boq,,,,,,,,,,,,,,,,,,,,,,,,,2,BC - Bankers Cheque,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6027051.0,M/S OM CONSTRUCTIONS,02-Apr-2026 04:03 PM,Rejected-AOC,L2,11-Apr-2026 02:49 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,SS - Small Savings Instrument,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6027111.0,STAR BUILDERS & SUPPLIERS,02-Apr-2026 04:21 PM,Rejected-AOC,L3,11-Apr-2026 02:49 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,BG - Bank Guarantee,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,6027134.0,UMESH CHANDRA RATHORE CONTRACTOR,02-Apr-2026 04:34 PM,Accepted-AOC,L1,11-Apr-2026 02:49 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,FDR - Fixed Deposit,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,RTGS - RTGS Payment,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
