Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
Executive Engineer,EGCCD6 Najibabad,177.0,Nil,Nil,No,"U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||EGCC Circle, Bijnore||EGCD-6, nazibabad",07/EE/2025-26,2026_UPIDC_1117767_18,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,"10,000",No,fixed,,Nil,Nil,Construction of Drainage Crossing at Km. 1.700 of Shabaazpur Minor.,Construction of Drainage Crossing at Km. 1.700 of Shabaazpur Minor.,Please refer tender documents ,NA ,"4,80,000",Civil Works - Canal,NA ,Tender,90.0,21.0,Najibabad,246763.0,NA ,NA ,NA ,Najibabad,No ,No,16-Mar-2026 03:00 PM,21-Mar-2026 04:00 PM,16-Mar-2026 03:00 PM,21-Mar-2026 04:00 PM,16-Mar-2026 03:00 PM ,21-Mar-2026 04:00 PM ,16-Mar-2026 03:00 PM,21-Mar-2026 04:00 PM,23-Mar-2026 10:00 AM,1.0,SBI Bank,1,Fee/PreQual/Technical,.pdf,NIT,AOC,1,5987809,HINWAR CONSTRUCTION CO,20-Mar-2026 06:47 AM,Accepted-AOC,Lowest I,04-Apr-2026 06:59 PM,"U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||EGCC Circle, Bijnore||EGCD-6, nazibabad",2026_UPIDC_1117767_18,07/EE/2025-26,Construction of Drainage Crossing at Km. 1.700 of Shabaazpur Minor.,Finance,02 bidders admitted,Trilok Chand,23-Mar-2026 11:19 AM,,BOQ Comparative Chart,Er. Trilok Chand,Internal,EE EGCCD2 Haridwar,Trilok Chand,04-Apr-2026 06:52 PM,finsummary_2099370.pdf (336.08 KB),1.0,5987809.0,HINWAR CONSTRUCTION CO,INR,"538,979.4",Er. Trilok Chand,Internal,EE EGCCD2 Haridwar,Trilok Chand,21-Mar-2026 05:01 PM,23-Mar-2026 10:00 AM,techsummary_2099370.pdf (336.08 KB),Technical,02 bidders admitted,Trilok Chand,21-Mar-2026 04:40 PM,,04-Apr-2026,"INR 538,979.4",21.0,Trilok Chand,04-Apr-2026 06:59 PM,3.pdf (310.00 KB),Date of Start 23.03.2026,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,AOC,2,5987788,M/S HARENDRA SINGH CONTRACTOR,20-Mar-2026 07:37 AM,Rejected-Finance,Lowest II,04-Apr-2026 06:52 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
