Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,tender document,Directorate of Local Bodies UP||Nagar Palika Parishad Achnera Agra,430/NPPACH-NIVIDA,2026_DOLBU_1128836_7,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,executive officer,Nagar palika parishad achhnera,"41,945",No,fixed,,Executive Officer,Nagar palika parishad achhnera,ward-09 suresh ke ghar se devendra ke ghar tak interloking and kc drain work,ward-09 suresh ke ghar se devendra ke ghar tak interloking and kc drain work,Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,NA ,Nagar palika parishad achhnera,283101.0,NA ,NA ,NA ,Nagar palika parishad achhnera,No ,No,23-Mar-2026 11:00 AM,17-Apr-2026 02:00 PM,23-Mar-2026 11:00 AM,17-Apr-2026 02:00 PM,NA ,NA ,23-Mar-2026 11:00 AM,17-Apr-2026 02:00 PM,21-Apr-2026 03:20 PM,1,DD - Demand Draft,494.0,Executive Officer,Nagar palika parishad achhnera,No,1.0,472/suddiparta,Date,,AOC,EXECUTIVE OFFICER,Internal,"MONU SINGH, JE RAJENDRA SINGH, CLEARK",Arun Kumar Yadav,21-Apr-2026 03:17 PM,21-Apr-2026 03:20 PM,techsummary_2105509.pdf (294.10 KB),Finance,tecnical,Rajendra Singh,22-Apr-2026 03:57 PM,finance_2105509.pdf,BOQ Comparative Chart,Executive Officer,Internal,"Monu singh, Je Rajendra Singh, Cleark",Rajendra Singh,22-Apr-2026 04:20 PM,finsummary_2105509.pdf (292.58 KB),Technical,tecnical,Rajendra Singh,21-Apr-2026 02:55 PM,technical_2105509.pdf,1.0,6046540.0,M/S GULAB SINGH CONTRACTOR,INR,"418,611.1",Directorate of Local Bodies UP||Nagar Palika Parishad Achnera Agra,2026_DOLBU_1128836_7,430/NPPACH-NIVIDA,ward-09 suresh ke ghar se devendra ke ghar tak interloking and kc drain work,1.0,6046540.0,M/S GULAB SINGH CONTRACTOR,14-Apr-2026 04:35 PM,Accepted-AOC,Lowest,22-Apr-2026 04:27 PM,23-Apr-2026,"INR 418,611.1",90.0,Rajendra Singh,22-Apr-2026 04:27 PM,MAHESHKEGHARSEDEVENDRALT.pdf (363.00 KB),AOC
2.0,Finance,.xls,ffineencial document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,BC - Bankers Cheque,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6046621.0,M/S JAI SHREE RAM TRADERS,14-Apr-2026 04:56 PM,Rejected-AOC,Highest,22-Apr-2026 04:27 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,SS - Small Savings Instrument,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6046584.0,SHRI BALAJI CONTRACTOR,14-Apr-2026 04:44 PM,Rejected-AOC,Highest,22-Apr-2026 04:27 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,BG - Bank Guarantee,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,FDR - Fixed Deposit,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,RTGS - RTGS Payment,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
