Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,S.No,Instrument Type,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
13-Apr-2026,"INR 3,989,468",30.0,Sharvan Kumar,17-Apr-2026 04:25 PM,work12.pdf (328.00 KB),Directorate of Local Bodies UP||Nagar Palika Parishad Khatauli Muzaffarnagar,2026_DOLBU_1125596_1,1169/12/NPPKHT/2025-26 DATE-16/03/2026,SHAHNAZAR COLONY ME SUDHER GOYAL KE KHET SE NAUSHAD KHAN KE PLOT V NAFEES SAJID SATTAR WALI GALI YAKOOB SE BLOCK KI DIWAS TAK NALI CC DWARA SADAK KA NIRMAN KARY,1.0,6029345.0,T H CONSTRUCTION CO,INR,"3,989,468",1,6029301,ASHWANI KUMAR CONTRACTOR,04-Apr-2026 01:55 PM,Rejected-Finance,L3,12-Apr-2026 05:13 PM,Technical,ATTADANACE,Rajeev Kumar,09-Apr-2026 11:37 AM,technical_2098424.pdf,CHAIRMAN EO JE,Internal,,Rajeev Kumar,12-Apr-2026 05:13 PM,finsummary_2098424.pdf (1781.34 KB),Finance,finance,Rajeev Kumar,11-Apr-2026 05:42 PM,finance_2098424.pdf,BOQ Comparative Chart,CHAIRMEN EO JE,Internal,CHAIRMEN EO JE,Rajeev Kumar,10-Apr-2026 12:59 PM,10-Apr-2026 03:00 PM,techsummary_2098424.pdf (1701.51 KB),AOC,1.0,FDR - Fixed Deposit,SHAHNAZAR COLONY ME SUDHER GOYAL KE KHET SE NAUSHAD KHAN KE PLOT V NAFEES SAJID SATTAR WALI GALI YAKOOB SE BLOCK KI DIWAS TAK NALI CC DWARA SADAK KA NIRMAN KARY,SHAHNAZAR COLONY ME SUDHER GOYAL KE KHET SE NAUSHAD KHAN KE PLOT V NAFEES SAJID SATTAR WALI GALI YAKOOB SE BLOCK KI DIWAS TAK NALI CC DWARA SADAK KA NIRMAN KARY,Please refer Tender documents. ,NA ,"39,99,485",Civil Works,NA ,Tender,90.0,30.0,WORK,251201.0,NA ,NA ,NA ,EXICUTIVE OFFICER NAGAR PALIKA PARISHAD KHATAULI,No ,No,"3,99,949",No,percentage,10.0%,EXICUTIVE OFFICER NAGAR PALIKA PARISHAD KHATAULI,EXICUTIVE OFFICER NAGAR PALIKA PARISHAD KHATAULI,"7,079",EXICUTIVE OFFICER NAGAR PALIKA PARISHAD KHATAULI,EXICUTIVE OFFICER NAGAR PALIKA PARISHAD KHATAULI,No,EXICUTIVE OFFICER NAGAR PALIKA PARISHAD KHATAULI,EXICUTIVE OFFICER NAGAR PALIKA PARISHAD KHATAULI,1.0,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,Directorate of Local Bodies UP||Nagar Palika Parishad Khatauli Muzaffarnagar,1169/12/NPPKHT/2025-26 DATE-16/03/2026,2026_DOLBU_1125596_1,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Offline,No,No,No,16-Mar-2026 02:00 PM,06-Apr-2026 02:00 PM,16-Mar-2026 02:00 PM,06-Apr-2026 12:00 PM,NA ,NA ,16-Mar-2026 02:00 PM,06-Apr-2026 12:00 PM,10-Apr-2026 03:00 PM,AOC
,,,,,,,,,,,,,,,2,6029665,RAKESH KUMAR CONTRECTOR,04-Apr-2026 05:51 PM,Rejected-Finance,L2,12-Apr-2026 05:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,3,6029345,T H CONSTRUCTION CO,04-Apr-2026 02:46 PM,Accepted-AOC,L1,17-Apr-2026 04:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
