S.No,Bank Name,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
1.0,SBI Bank,1,Fee/PreQual/Technical,.pdf,TENDER NOTICE,GRAM CHHERIHA ME RAVINDRA PASWAN KE GHAR SE ASHUTOSH DWIVEDI KE GHAR KI TARAF CC KARYA,GRAM CHHERIHA ME RAVINDRA PASWAN KE GHAR SE ASHUTOSH DWIVEDI KE GHAR KI TARAF CC KARYA,Please Refer Tender Document ,NA ,"16,37,000",Civil Works,NA ,Tender,120.0,120.0,DEORIA,274001.0,NA ,NA ,NA ,DEORIA,No ,No,"33,000",Yes,fixed,,Nil,Nil,EXECUTIVE ENGINEER,"OFFICE OF THE EXECUTIVE ENGINEER, RURAL ENGINEERING DEPARTMENT, DIVISION DEORIA",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE DEORIA,1694/RED DEORIA/E-TENDER/2025-26. DATED 07.01.2026,2026_REDUP_1114017_6,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,854.0,Nil,Nil,No,10-Feb-2026 10:00 AM,18-Feb-2026 02:30 PM,10-Feb-2026 10:00 AM,17-Feb-2026 12:00 PM,NA ,NA ,10-Feb-2026 10:00 AM,17-Feb-2026 12:00 PM,21-Feb-2026 10:00 AM,AOC,Er. Surya Prakash,Internal,Er. Dinesh Kumar Kesarwani AE and Shri Kanhaiya Lal DAO,Surya Prakash,20-Feb-2026 04:21 PM,21-Feb-2026 10:00 AM,techsummary_2064786.pdf (463.87 KB),Finance,Financial Bid Open,Surya Prakash,21-Feb-2026 06:54 PM,,BOQ Comparative Chart,Er. Surya Prakash,Internal,,Surya Prakash,18-Apr-2026 07:27 PM,finsummary_2064786.pdf (1371.62 KB),Technical,Technical Bid Open,Surya Prakash,19-Feb-2026 01:11 PM,,1,5878326,SHIVSHAKTI CONSTRUCTION,16-Feb-2026 01:44 PM,Accepted-AOC,Lowest Rate,18-Apr-2026 07:29 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE DEORIA,2026_REDUP_1114017_6,1694/RED DEORIA/E-TENDER/2025-26. DATED 07.01.2026,GRAM CHHERIHA ME RAVINDRA PASWAN KE GHAR SE ASHUTOSH DWIVEDI KE GHAR KI TARAF CC KARYA,1.0,5878326.0,SHIVSHAKTI CONSTRUCTION,INR,"1,385,641.7",18-Apr-2026,"INR 1,385,641.7",120.0,Surya Prakash,18-Apr-2026 07:29 PM,327.pdf (1372.00 KB),AOC
,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,5878024,SHRI ASSOCIATE,16-Feb-2026 03:29 PM,Rejected-Finance,Highest Rate,18-Apr-2026 07:27 PM,,,,,,,,,,,,,,,,AOC
