Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
35-npp sandila me wno20 me rajesh ke makan se mustaak ke makan tak cc sadak va nali nirman karya,35-npp sandila me wno20 me rajesh ke makan se mustaak ke makan tak cc sadak va nali nirman karya,Please refer Tender documents. ,NA ,"2,70,000",Civil Works,NA ,Tender,30.0,60.0,nagar palika parishad sandila,241204.0,NA ,NA ,NA ,nagar palika parishad sandila,No ,No,1.0,Fee/PreQual/Technical,.pdf,TECH,EO and JE,SANDILA,13-Mar-2026 02:00 PM,04-Apr-2026 12:00 PM,13-Mar-2026 02:00 PM,02-Apr-2026 05:00 PM,NA ,NA ,13-Mar-2026 02:00 PM,02-Apr-2026 05:00 PM,09-Apr-2026 06:00 PM,"22,900",No,fixed,,adhishashi adhikari nagar palika parishad,sandila,Directorate of Local Bodies UP||Nagar Palika Parishad Sandila Hardoi,1298/NP/NV/RVA/2025-26,2026_DOLBU_1124855_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,1,DD - Demand Draft,270.0,adhishashi adhikari nagar palika parishad,sandila,No,AOC,eo and je,Internal,,Shiv Kumar,11-Apr-2026 11:27 AM,finsummary_2096381.pdf (148.69 KB),Technical,4 admitted,Shiv Kumar,09-Apr-2026 04:47 PM,,eo and je,Internal,,gaurav Shukla,09-Apr-2026 05:59 PM,09-Apr-2026 06:00 PM,techsummary_2096381.pdf (108.02 KB),Finance,MOHD BILAL THEKEDAR WINNER,Shiv Kumar,10-Apr-2026 03:33 PM,,BOQ Comparative Chart,1.0,6024699.0,MOHD BILAL THEKEDAR,INR,"213,678",Directorate of Local Bodies UP||Nagar Palika Parishad Sandila Hardoi,2026_DOLBU_1124855_1,1298/NP/NV/RVA/2025-26,35-npp sandila me wno20 me rajesh ke makan se mustaak ke makan tak cc sadak va nali nirman karya,1.0,6025772.0,MOHAMMED ADIL,01-Apr-2026 05:03 PM,Rejected-AOC,L4,11-Apr-2026 11:31 AM,11-Apr-2026,"INR 213,678",60.0,Shiv Kumar,11-Apr-2026 11:31 AM,35.pdf (149.00 KB),AOC
,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,BC - Bankers Cheque,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6024699.0,MOHD BILAL THEKEDAR,31-Mar-2026 06:12 PM,Accepted-AOC,L1,11-Apr-2026 11:31 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,SS - Small Savings Instrument,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6027116.0,M/S OM CONSTRUCTIONS,02-Apr-2026 04:56 PM,Rejected-AOC,L2,11-Apr-2026 11:31 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,BG - Bank Guarantee,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,6024357.0,M/S SANJAY TIWARI CONTRACTOR,31-Mar-2026 02:43 PM,Rejected-AOC,L3,11-Apr-2026 11:31 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,FDR - Fixed Deposit,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,RTGS - RTGS Payment,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
