S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Cover No,Cover,Document Type,Description,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
1.0,SBI Bank,"2,354",Nil,Nil,No,19-Feb-2026 03:00 PM,26-Feb-2026 03:30 PM,19-Feb-2026 03:00 PM,26-Feb-2026 12:00 PM,NA ,NA ,19-Feb-2026 03:00 PM,26-Feb-2026 12:00 PM,28-Mar-2026 12:30 PM,Ward no 05 Isaitola Pratham ke ganesh Colony main Pracheen Sankar ji mandir ke pass teen shed water cooler abam tiles lagane ka karya.,Ward no 05 Isaitola Pratham ke ganesh Colony main Pracheen Sankar ji mandir ke pass teen shed water cooler abam tiles lagane ka karya.,Please refer Tender documents. ,NA ,"25,08,000",Civil Works,NA ,Tender,90.0,120.0,Ward no 05 Isaitola Pratham ke ganesh Colony main,284003.0,NA ,NA ,NA ,EE RED Jhansi,No ,No,"1,26,000",Yes,fixed,,Nil,Nil,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE JHANSI CIRCLE||EE JHANSI,3218/RED/Tender/2025-26 Date 14.01.2026,2026_REDUP_1118051_6,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,EE RED Jhansi,EE RED Jhansi,1,Fee/PreQual/Technical,.pdf,sbd,AOC,Finance,FINAL,RAJNEESH KUMAR,04-Apr-2026 06:53 PM,finance_2078038.pdf,BOQ Comparative Chart,Rajneesh Kumar,Internal,EE AE DAO,RAJNEESH KUMAR,20-Mar-2026 03:04 PM,28-Mar-2026 12:30 PM,techsummary_2078038.pdf (208.01 KB),Technical,FINAL,RAJNEESH KUMAR,20-Mar-2026 03:02 PM,technical_2078038.pdf,Rajneesh Kumar,Internal,EE AE DAO,RAJNEESH KUMAR,04-Apr-2026 06:55 PM,finsummary_2078038.pdf (364.22 KB),04-Apr-2026,"INR 2,495,044",120.0,RAJNEESH KUMAR,04-Apr-2026 06:56 PM,wardno5esaitola.pdf (364.00 KB),FINAL,1.0,5925335.0,Upadhyay Construction,INR,"2,495,044",Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE JHANSI CIRCLE||EE JHANSI,2026_REDUP_1118051_6,3218/RED/Tender/2025-26 Date 14.01.2026,Ward no 05 Isaitola Pratham ke ganesh Colony main Pracheen Sankar ji mandir ke pass teen shed water cooler abam tiles lagane ka karya.,1,5929971,LUCKY ENTERPRISES,26-Feb-2026 06:09 AM,Rejected-Finance,N,04-Apr-2026 06:55 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,boq,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5925335,Upadhyay Construction,26-Feb-2026 05:39 AM,Accepted-AOC,Y,04-Apr-2026 06:56 PM,AOC
