S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Name,Address,Cover No,Cover,Document Type,Description,S.No,Instrument Type,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
1,6012919,M/S SHIV KANT SINGH,27-Mar-2026 12:47 PM,Rejected-Finance,higher,23-Apr-2026 12:24 AM,1.0,6007951.0,SHARDA CONSTRUCTION AND SUPPLY WORKS,INR,"2,704,865.44",Directorate of Local Bodies UP||Nagar Panchayat Chakia Chandauli,2026_DOLBU_1126718_1,Letter No.270 Date 16.03.2026,N P Chakia me sabhagar kachh sundrikaran v video confrencing ka karya,23-Apr-2026,"INR 2,704,865.44",90.0,Vinay kumar,23-Apr-2026 12:28 AM,01.pdf (350.00 KB),Vinay kumar,Internal,Accepted,Vinay kumar,09-Apr-2026 07:07 AM,09-Apr-2026 02:00 PM,techsummary_2101222.pdf (1210.69 KB),Finance,Admitted,Vinay kumar,23-Apr-2026 12:20 AM,finance_2101222.pdf,BOQ Comparative Chart,vinay mishra,Internal,,Vinay kumar,23-Apr-2026 12:24 AM,finsummary_2101222.pdf (350.13 KB),Technical,Acceptwd,Vinay kumar,09-Apr-2026 06:05 AM,technical_2101222.pdf,AOC,Vinay mishra,Office EO NP Chakia chandauli,1.0,Fee/PreQual/Technical,.pdf,NSC FDR and TDR,1.0,FDR - Fixed Deposit,"2,70,700",No,fixed,,Office EO NP Chakia chandauli,chakia,N P Chakia me sabhagar kachh sundrikaran v video confrencing ka karya,N P Chakia me sabhagar kachh sundrikaran v video confrencing ka karya,Please refer Tender documents. ,NA ,"27,07,574",Civil Works,NA ,Tender,120.0,90.0,Chandauli,232104.0,NA ,NA ,NA ,Office EO NP Chakia chandauli,No ,No,"2,700",Office EO NP Chakia chandauli,chakia,Yes,Directorate of Local Bodies UP||Nagar Panchayat Chakia Chandauli,Letter No.270 Date 16.03.2026,2026_DOLBU_1126718_1,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Offline,No,No,No,19-Mar-2026 11:30 AM,27-Mar-2026 03:00 PM,19-Mar-2026 11:30 AM,27-Mar-2026 02:00 PM,NA ,NA ,19-Mar-2026 11:30 AM,27-Mar-2026 02:00 PM,09-Apr-2026 02:00 PM,AOC
2,6010738,SHAILESH CONSTRUCTION,26-Mar-2026 06:39 PM,Rejected-Finance,higher,23-Apr-2026 12:24 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,.pdf,Technical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
3,6007951,SHARDA CONSTRUCTION AND SUPPLY WORKS,25-Mar-2026 06:56 PM,Accepted-AOC,lowest,23-Apr-2026 12:28 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,2.0,Finance,.xls,Financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
