S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Instrument Type,Cover No,Cover,Document Type,Description,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
1.0,6069646.0,M/S JAN MOHAMMAD,26-Apr-2026 10:17 AM,Accepted-AOC,lowest,29-Apr-2026 01:46 PM,1.0,6069646.0,M/S JAN MOHAMMAD,INR,"3,170,995.83",Directorate of Local Bodies UP||Nagar Panchayat Kithore Meerut,2026_DOLBU_1133884_1,120/NPK/15CFC-AVN-SFC,construction of nala and underground woter tank and room for pumping set and digging soil from musiya talab upto bypass hapur road in nagar panchayat kithaur,29-Apr-2026,"INR 3,170,995.83",30.0,Pooja Singh,29-Apr-2026 01:46 PM,pumpinghouseunderground.pdf (234.00 KB),awarded,Pooja Singh,Internal,two,Pooja Singh,28-Apr-2026 12:49 PM,28-Apr-2026 01:00 PM,techsummary_2116551.pdf (50.35 KB),Finance,accepted,Pooja Singh,28-Apr-2026 01:29 PM,finance_2116551.pdf,BOQ Comparative Chart,Pooja Singh,Internal,two,Pooja Singh,28-Apr-2026 04:06 PM,finsummary_2116551.pdf (237.19 KB),Technical,accepted,Pooja Singh,28-Apr-2026 12:06 PM,technical_2116551.pdf,AOC,Directorate of Local Bodies UP||Nagar Panchayat Kithore Meerut,120/NPK/15CFC-AVN-SFC,2026_DOLBU_1133884_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,1,DD - Demand Draft,1.0,Fee/PreQual/Technical,.pdf,NIT,POOJA SINGH,NP KITHAUR,"3,745",EXECUTIVE OFFICER,NAGAR PANCHAYAT KITHAUR,Yes,construction of nala and underground woter tank and room for pumping set and digging soil from musiya talab upto bypass hapur road in nagar panchayat kithaur,construction of nala and underground woter tank and room for pumping set and digging soil from musiya talab upto bypass hapur road in nagar panchayat kithaur,Please refer Tender documents. ,NA ,"31,74,170",Civil Works - Others,NA ,Tender,30.0,30.0,NP KITHAUR,250104.0,NA ,NA ,NA ,NP KITHAUR,No ,No,07-Apr-2026 09:00 AM,27-Apr-2026 04:00 PM,07-Apr-2026 09:00 AM,27-Apr-2026 03:00 PM,NA ,NA ,07-Apr-2026 09:00 AM,27-Apr-2026 03:00 PM,28-Apr-2026 01:00 PM,"3,17,417",Yes,fixed,,EXECUTIVE OFFICER,NAGAR PANCHAYAT KITHAUR,AOC
2.0,6068337.0,M/S MAYANK JAIN,25-Apr-2026 01:05 PM,Rejected-AOC,highest,29-Apr-2026 01:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,2,BC - Bankers Cheque,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
3.0,6068076.0,SUNRISE CONSTRUCTION,25-Apr-2026 11:28 AM,Rejected-AOC,lowest 2,29-Apr-2026 01:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,3,SS - Small Savings Instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,4,BG - Bank Guarantee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,5,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,6,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
