S.No,Bank Name,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,Bid Document,"76,000",Yes,fixed,,Nil,Nil,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-1, Faizabad||IX Circle Irrigation Works, Bahraich||Flood Division, Shravasti",03/EE/2025-26,2026_UPIDC_1121207_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"2,354",Nil,Nil,No,Executive Engineer,Flood Division Shrawasti,Silt Clearance of kain Drain BetweenKm. 9.400 to km.11.200 in District Shrawasti,Silt Clearance of kain Drain BetweenKm. 9.400 to km.11.200 in District Shrawasti,Pleas refer Tender Documents ,NA ,"37,89,000",Civil Works,NA ,Tender,90.0,18.0,Bhinga,271831.0,NA ,NA ,NA ,Shrawasti,No ,No,28-Feb-2026 02:00 PM,06-Mar-2026 05:00 PM,28-Feb-2026 02:00 PM,06-Mar-2026 01:00 PM,NA ,NA ,28-Feb-2026 02:00 PM,06-Mar-2026 01:00 PM,11-Mar-2026 04:00 PM,AOC,Technical,Technical Evalution Report,Akhilesh kumar Gautam,10-Mar-2026 08:04 PM,technical_2086056.pdf,Akhilesh Kumar Gautam,Internal,Vikash Sriomani singh,Akhilesh kumar Gautam,25-Apr-2026 12:33 PM,finsummary_2086056.pdf (757.67 KB),Finance,Financial Evaluation,Akhilesh kumar Gautam,25-Apr-2026 12:29 PM,finance_2086056.pdf,BOQ Comparative Chart,Akhilesh Kumar Gautam,Internal,Vikash Sriomani Singh,Akhilesh kumar Gautam,10-Mar-2026 08:12 PM,11-Mar-2026 04:00 PM,techsummary_2086056.pdf (1038.44 KB),25-Apr-2026,"INR 76,000",18.0,Akhilesh kumar Gautam,25-Apr-2026 12:36 PM,J4.pdf (758.00 KB),1.0,5948130.0,Jagjeevan Prasad Verma,INR,"76,000","U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-1, Faizabad||IX Circle Irrigation Works, Bahraich||Flood Division, Shravasti",2026_UPIDC_1121207_1,03/EE/2025-26,Silt Clearance of kain Drain BetweenKm. 9.400 to km.11.200 in District Shrawasti,1,5948130,Jagjeevan Prasad Verma,05-Mar-2026 08:41 PM,Accepted-AOC,L1,25-Apr-2026 12:36 PM,AOC
,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5949329,KAMLESH KUMAR CONTRACTOR,05-Mar-2026 08:00 PM,Rejected-Technical,"ITR (last 03 years) indicated in clause 29 (b) of the Terms and Conditions and balance sheet and annual turnover for the last three years indicated in (d) were sought, which balance sheet for the year 2022-23 has not been uploaded by you.",10-Mar-2026 08:12 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5947552,KOSIS ENTERPRISES,05-Mar-2026 11:38 AM,Rejected-Technical,Bid capacity is incorrect. Works currently underway are not included,10-Mar-2026 08:12 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5947806,Mohammad Abdulla,06-Mar-2026 12:39 PM,Rejected-Technical,"In the enclosed character certificate, case number 1199/2009 under sections 120B, 409, 420, 467, 468, and 471 of the Indian Penal Code is registered at Police Station Ko Nagar, District Bahraich. However, this fact has been concealed in the self-decl",10-Mar-2026 08:12 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5948194,SHRI KRISHNA SHUKLA,05-Mar-2026 09:01 PM,Rejected-Finance,Due to L2,25-Apr-2026 12:33 PM,AOC
