Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Tender Stage
28-Apr-2026,"INR 1,933,093.66",90.0,Ankur Verma,28-Apr-2026 11:52 AM,boqcomparativechart8.pdf (22.00 KB),a,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE BASTI CIRCLE||EE BASTI,2026_REDUP_1129958_8,2687/RED/PVN-Harriya/2025-26 Dt. 17.02.26,Vikas Khand Vikramjote mein Gram Sabha Chandrapaliya ke Gram Raidaspur mein Aydhya Prasad ke ghsr se Kali Mata ke mandir tak cc road nirman karya,1.0,6006853.0,M/S SUSHAMA PANDEY CONTRACTOR,INR,"1,933,093.66",1,6007155,M/S KRISHNA KUMAR PANDEY CONTRACTOR,31-Mar-2026 01:04 AM,Rejected-Finance,R,13-Apr-2026 01:24 PM,Finance,c,Ankur Verma,13-Apr-2026 12:47 PM,,BOQ Comparative Chart,ER ANKUR VERMA,Internal,rr,Ankur Verma,09-Apr-2026 12:15 PM,11-Apr-2026 12:00 PM,techsummary_2107904.pdf (262.09 KB),Technical,c,Ankur Verma,09-Apr-2026 11:51 AM,,ER ANKUR VERMA,Internal,EE,Ankur Verma,13-Apr-2026 01:24 PM,finsummary_2107904.pdf (22.07 KB),AOC,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE BASTI CIRCLE||EE BASTI,2687/RED/PVN-Harriya/2025-26 Dt. 17.02.26,2026_REDUP_1129958_8,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,EE REDBASTI,O/O EE REDBASTI,1.0,SBI Bank,25-Mar-2026 12:00 PM,02-Apr-2026 12:30 PM,25-Mar-2026 12:00 PM,02-Apr-2026 12:00 PM,25-Mar-2026 12:00 PM ,02-Apr-2026 12:00 PM ,25-Mar-2026 12:00 PM,02-Apr-2026 12:00 PM,11-Apr-2026 12:00 PM,Vikas Khand Vikramjote mein Gram Sabha Chandrapaliya ke Gram Raidaspur mein Aydhya Prasad ke ghsr se Kali Mata ke mandir tak cc road nirman karya,Vikas Khand Vikramjote mein Gram Sabha Chandrapaliya ke Gram Raidaspur mein Aydhya Prasad ke ghsr se Kali Mata ke mandir tak cc road nirman karya,as per sbd ,NA ,"19,35,000",Civil Works,NA ,Tender,90.0,90.0,works,272001.0,NA ,NA ,NA ,O/O EE REDBASTI,No ,No,"39,000",Yes,fixed,,Nil,Nil,944.0,Nil,Nil,No,1,Fee/PreQual/Technical,.pdf,technical,AOC
,,,,,,,,,,,,,,,,2,6006853,M/S SUSHAMA PANDEY CONTRACTOR,02-Apr-2026 07:02 AM,Accepted-AOC,a,28-Apr-2026 11:52 AM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,finance,AOC
