Type :,Summary :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
Technical,Technical bid open,Sujit Kumar Sinha,20-Feb-2026 04:32 PM,technical_2064639.pdf,09-Mar-2026,"INR 1,050,405.74",180.0,Sujit Kumar Sinha,18-Apr-2026 05:05 PM,Wallfort.pdf (43.00 KB),Sujit Kumar Sinha,Internal,,Sujit Kumar Sinha,24-Feb-2026 01:10 PM,25-Feb-2026 12:00 PM,techsummary_2064639.pdf (409.48 KB),Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE BAHRAICH,2026_REDUP_1113924_20,"1100/RED/Etender(29)/2025-26, Dt. 20.01.2026",Gramsabha Karikot me Karikot Mandir marg duwar_20,1,5862838,M/s Vaishnavi Construction,19-Feb-2026 03:47 PM,Rejected-Finance,High,26-Feb-2026 04:03 PM,1.0,5865451.0,Wallfort International Service Private Ltd,INR,"1,050,405.74",Sujit Kumar Sinha,Internal,,Sujit Kumar Sinha,26-Feb-2026 04:03 PM,finsummary_2064639.pdf (45.77 KB),Finance,Financial bid open,Sujit Kumar Sinha,25-Feb-2026 03:37 PM,finance_2064639.pdf,BOQ Comparative Chart,AOC,"Office of the Executive Enginer, R.E.D. Bahraich","Office of the Executive Enginer, R.E.D. Bahraich",Gramsabha Karikot me Karikot Mandir marg duwar_20,Gramsabha Karikot me Karikot Mandir marg duwar_20,Please refer Tender documents. ,NA ,891.0,Civil Works,NA ,Tender,90.0,180.0,Bahraich,271801.0,NA ,NA ,NA ,"Office of the Executive Enginer, R.E.D. Bahraich",No ,No,11-Feb-2026 12:00 PM,20-Feb-2026 12:30 PM,11-Feb-2026 12:00 PM,20-Feb-2026 12:00 PM,NA ,NA ,11-Feb-2026 12:00 PM,20-Feb-2026 12:00 PM,25-Feb-2026 12:00 PM,1.0,SBI Bank,"17,900",No,fixed,,Nil,Nil,788.0,Nil,Nil,No,1,Fee/PreQual/Technical,.pdf,Technical bid document,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE BAHRAICH,"1100/RED/Etender(29)/2025-26, Dt. 20.01.2026",2026_REDUP_1113924_20,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,,,,,,,,2,5865451,Wallfort International Service Private Ltd,17-Feb-2026 11:54 PM,Accepted-AOC,AOC,18-Apr-2026 05:04 PM,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,AOC
