Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,S.No,Bank Name,S.No.1,Corrigendum Title,Corrigendum Type,View,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage
1,Fee/PreQual/Technical,.pdf,Technical bid document,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE BAHRAICH,"1138/RED/E-Tender(31)/2025-26, Dt. 31.01.2026",2026_REDUP_1119239_18,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,24-Feb-2026 12:00 PM,11-Mar-2026 02:30 PM,24-Feb-2026 12:00 PM,11-Mar-2026 02:00 PM,NA ,NA ,24-Feb-2026 12:00 PM,11-Mar-2026 02:00 PM,17-Mar-2026 12:00 PM,Vikas Khan Mihipurwa ke Gram Sabha Matehikala se Kali Damar road se Jai Narayan Gautam ke ghar hote huye Amit ke ghar tak nali evam C.C. road nirman karya_18,Vikas Khan Mihipurwa ke Gram Sabha Matehikala se Kali Damar road se Jai Narayan Gautam ke ghar hote huye Amit ke ghar tak nali evam C.C. road nirman karya_18,Please refer Tender documents. ,NA ,"5,80,000",Civil Works,NA ,Tender,90.0,180.0,Bahraich,271801.0,NA ,NA ,NA ,Office of the E.E. R.E.D. Bahraich,No ,No,788.0,Nil,Nil,No,Executive Engineer,Office of the E.E. R.E.D. Bahraich,1.0,SBI Bank,1.0,Dage Corrigendum,Date,,"11,600",No,fixed,,Nil,Nil,AOC,Sujit Kumar Sinha,Internal,,Sujit Kumar Sinha,18-Mar-2026 01:58 PM,finsummary_2081032.pdf (43.47 KB),Finance,Financial bid open,Sujit Kumar Sinha,17-Mar-2026 02:44 PM,finance_2081032.pdf,BOQ Comparative Chart,1.0,5961027.0,PUSHPA ENTERPRISES,INR,"683,855.98",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE BAHRAICH,2026_REDUP_1119239_18,"1138/RED/E-Tender(31)/2025-26, Dt. 31.01.2026",Vikas Khan Mihipurwa ke Gram Sabha Matehikala se Kali Damar road se Jai Narayan Gautam ke ghar hote huye Amit ke ghar tak nali evam C.C. road nirman karya_18,1,5956918,MAHADEV TRADERS,10-Mar-2026 11:57 AM,Rejected-Finance,High,18-Mar-2026 01:58 PM,Sujit Kumar Sinha,Internal,,Sujit Kumar Sinha,16-Mar-2026 03:29 PM,17-Mar-2026 12:00 PM,techsummary_2081032.pdf (431.11 KB),18-Apr-2026,"INR 683,855.98",180.0,Sujit Kumar Sinha,24-Apr-2026 04:18 PM,18.pdf (46.00 KB),Technical,Technical bid open,Sujit Kumar Sinha,11-Mar-2026 03:08 PM,technical_2081032.pdf,AOC
2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,5961027,PUSHPA ENTERPRISES,11-Mar-2026 11:35 AM,Accepted-AOC,AOC,24-Apr-2026 04:18 PM,,,,,,,,,,,,,,,,,,,AOC
