Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"2,972",Nil,Nil,No,26-Feb-2026 01:30 PM,06-Mar-2026 03:30 PM,26-Feb-2026 01:30 PM,06-Mar-2026 03:00 PM,NA ,NA ,26-Feb-2026 01:30 PM,06-Mar-2026 03:00 PM,10-Mar-2026 03:00 PM,1.0,SBI Bank,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Irrigation Construction Circle, Basti",06/S.E/2025-26,2026_UPIDC_1111408_11,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,"1,65,000",No,fixed,,Nil,Nil,"S.E, Irrigation Construction Circle, Basti","S.E, Irrigation Construction Circle, Basti","Repairing, Slab Rasing and Protection work of 07 Nos. Old Pucca structure and construction of One No. New VRB Between Km. 0.000 To Km. 2.500 of Bhatpar Dy in Santkabirnagar District.","Repairing, Slab Rasing and Protection work of 07 Nos. Old Pucca structure and Repairing, Slab Rasing and Protection work of 07 Nos. Old Pucca structure and construction of One No. New VRB Between Km. 0.000 To Km. 2.500 of Bhatpar Dy in Santkabirnagar",Please refer Tender documents. ,NA ,"82,38,000",Civil Works,NA ,Tender,90.0,180.0,Khalilabad,272175.0,NA ,NA ,NA ,"S.E, Irrigation Construction Circle, Basti",No ,No,1.0,Fee/PreQual/Technical,.pdf,Technical Documents,AOC,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Irrigation Construction Circle, Basti",2026_UPIDC_1111408_11,06/S.E/2025-26,"Repairing, Slab Rasing and Protection work of 07 Nos. Old Pucca structure and construction of One No. New VRB Between Km. 0.000 To Km. 2.500 of Bhatpar Dy in Santkabirnagar District.",1,5946224,M/S ADITYA CONSTRUCTION COMPANY,05-Mar-2026 10:35 AM,Accepted-AOC,L1,10-Apr-2026 12:14 PM,1.0,5946224.0,M/S ADITYA CONSTRUCTION COMPANY,INR,"6,245,479.36",Ramesh Prasad,Internal,Vishwanath Shukla,Ramesh Prasad,10-Mar-2026 09:18 PM,finsummary_2083708.pdf (534.53 KB),Finance,Admitted,Ramesh Prasad,10-Mar-2026 09:13 PM,,BOQ Comparative Chart,Technical,Admitted,Ramesh Prasad,07-Mar-2026 08:38 PM,,25-Mar-2026,"INR 6,245,479.36",180.0,Ramesh Prasad,10-Apr-2026 12:14 PM,DOS.pdf (457.00 KB),AOC,Ramesh Prasad,Internal,Vishwanath Shukla,Ramesh Prasad,07-Mar-2026 08:49 PM,10-Mar-2026 03:00 PM,techsummary_2083708.pdf (528.24 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC,,,,,2,5947406,M/S ANAND CONSTRUCTION COMPANY,05-Mar-2026 11:14 AM,Rejected-Finance,L4,10-Mar-2026 09:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,3,5946975,M/S ARYA ENTERPRISES,06-Mar-2026 09:00 AM,Rejected-Finance,L3,10-Mar-2026 09:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,4,5951325,OM PRAKASH SINGH,06-Mar-2026 02:18 PM,Rejected-Technical,As Per Uploaded,07-Mar-2026 08:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,5,5948433,santosh kumar pal,05-Mar-2026 05:44 PM,Rejected-Finance,L2,10-Mar-2026 09:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
