EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage
"37,400",No,fixed,,Nil,Nil,1,Fee/PreQual/Technical,.pdf,Technical bid document,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE BAHRAICH,"1138/RED/E-Tender(31)/2025-26, Dt. 31.01.2026",2026_REDUP_1119239_27,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,884.0,Nil,Nil,No,24-Feb-2026 12:00 PM,10-Mar-2026 12:30 PM,24-Feb-2026 12:00 PM,10-Mar-2026 12:00 PM,NA ,NA ,24-Feb-2026 12:00 PM,10-Mar-2026 12:00 PM,17-Mar-2026 12:00 PM,Executive Engineer,Office of the E.E. R.E.D. Bahraich,G.P. Aswa Mohammadpur ke majra Rikkhirampurwa me main kharanja ke Ram Bahal Sahni ke ghar tak C.C. road evam 2M span ki R.C.C. puliya nirman karya-Shivpur_27,G.P. Aswa Mohammadpur ke majra Rikkhirampurwa me main kharanja ke Ram Bahal Sahni ke ghar tak C.C. road evam 2M span ki R.C.C. puliya nirman karya-Shivpur_27,Please refer Tender documents. ,NA ,"18,70,000",Civil Works,NA ,Tender,90.0,180.0,Bahraich,271801.0,NA ,NA ,NA ,Office of the E.E. R.E.D. Bahraich,No ,No,1.0,SBI Bank,AOC,1.0,5924296.0,AHOK KUMAR,INR,"2,206,045.74",Sujit Kumar Sinha,Internal,,Sujit Kumar Sinha,18-Mar-2026 02:15 PM,finsummary_2081056.pdf (402.05 KB),Finance,Financial bid open,Sujit Kumar Sinha,17-Mar-2026 11:59 PM,finance_2081056.pdf,BOQ Comparative Chart,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE BAHRAICH,2026_REDUP_1119239_27,"1138/RED/E-Tender(31)/2025-26, Dt. 31.01.2026",G.P. Aswa Mohammadpur ke majra Rikkhirampurwa me main kharanja ke Ram Bahal Sahni ke ghar tak C.C. road evam 2M span ki R.C.C. puliya nirman karya-Shivpur_27,1,5924296,AHOK KUMAR,06-Mar-2026 11:51 AM,Accepted-AOC,AOC,08-Apr-2026 12:47 PM,Sujit Kumar Sinha,Internal,,Sujit Kumar Sinha,16-Mar-2026 03:46 PM,17-Mar-2026 12:00 PM,techsummary_2081056.pdf (433.88 KB),02-Apr-2026,"INR 2,206,045.74",180.0,Sujit Kumar Sinha,08-Apr-2026 12:47 PM,Document2.pdf (26.00 KB),Technical,Technical bid open,Sujit Kumar Sinha,10-Mar-2026 03:31 PM,technical_2081056.pdf,AOC
,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,5924368,M/s Vaishnavi Construction,06-Mar-2026 08:40 PM,Rejected-Finance,High,18-Mar-2026 02:15 PM,,,,,,,,,,,,,,,,,,,AOC
