S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Name,Address,S.No,Instrument Type,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No.1,Corrigendum Title,Corrigendum Type,View,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
1.0,6047008.0,KHUSHI CONTRACTOR,26-May-2026 06:05 PM,Rejected-AOC,Highest,26-May-2026 06:05 PM,Directorate of Local Bodies UP||Nagar Palika Parishad Achnera Agra,2026_DOLBU_1128836_9,430/NPPACH-NIVIDA,PROSSESSING PLANT KEE GATE SE PIT COMPOSTER TTAK CC MARG NIRMAN AND KC DRAIN WORK,1.0,6047446.0,M/S VASHISHTHA CONTRACTORS,INR,"437,610.6",23-Apr-2026,"INR 437,610.6",90.0,Rajendra Singh,22-Apr-2026 04:44 PM,PROSSESSINGPLANTLT.pdf (335.00 KB),executive Officer,Internal,"Monu singh, Je Rajendra Singh, Cleark",Rajendra Singh,22-Apr-2026 04:12 PM,finsummary_2105653.pdf (292.58 KB),Technical,tecnical,Rajendra Singh,21-Apr-2026 03:01 PM,technical_2105653.pdf,EXECUTIVE OFFICER,Internal,"MONU SINGH, JE RAJENDRA SINGH, CLEARK",Arun Kumar Yadav,21-Apr-2026 03:11 PM,21-Apr-2026 03:15 PM,techsummary_2105653.pdf (294.10 KB),Finance,tecnical,Rajendra Singh,22-Apr-2026 04:02 PM,finance_2105653.pdf,BOQ Comparative Chart,AOC,executive officer,Nagar palika parishad achhnera,1,DD - Demand Draft,Directorate of Local Bodies UP||Nagar Palika Parishad Achnera Agra,430/NPPACH-NIVIDA,2026_DOLBU_1128836_9,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,1.0,472/suddiparta,Date,,1.0,Fee/PreQual/Technical,.pdf,tender document,562.0,Executive Officer,Nagar palika parishad achhnera,No,PROSSESSING PLANT KEE GATE SE PIT COMPOSTER TTAK CC MARG NIRMAN AND KC DRAIN WORK,PROSSESSING PLANT KEE GATE SE PIT COMPOSTER TTAK CC MARG NIRMAN AND KC DRAIN WORK,Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,NA ,Nagar palika parishad achhnera,283101.0,NA ,NA ,NA ,Nagar palika parishad achhnera,No ,No,23-Mar-2026 11:00 AM,17-Apr-2026 02:00 PM,23-Mar-2026 11:00 AM,17-Apr-2026 02:00 PM,NA ,NA ,23-Mar-2026 11:00 AM,17-Apr-2026 02:00 PM,21-Apr-2026 03:15 PM,"47,670",No,fixed,,Executive Officer,Nagar palika parishad achhnera,AOC
2.0,6041874.0,M/S SHIVANI BUILDERS,13-Apr-2026 03:41 PM,Rejected-AOC,Highest,22-Apr-2026 04:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,2,BC - Bankers Cheque,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,ffineencial document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
3.0,6047446.0,M/S VASHISHTHA CONTRACTORS,15-Apr-2026 12:06 PM,Accepted-AOC,Lowest,22-Apr-2026 04:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,3,SS - Small Savings Instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
4.0,6047517.0,SHRI KRISHNA CONSTRUCTIONS,14-Apr-2026 10:32 PM,Rejected-AOC,Highest,22-Apr-2026 04:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,4,BG - Bank Guarantee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,5,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,6,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
