Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
04-Apr-2026,"INR 16,640,093.58",270.0,SURESH CHANDRA YADAV,04-Apr-2026 05:00 PM,Agrr103.pdf (405.00 KB),Enclosed,1.0,5834979.0,gyan singh,INR,"16,640,093.58",U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-1 Allahabad,2026_UPPRC_1110206_1,93/UPPCL/GM-1/2025-26/E-TENDER Dated-22.01.2026,"Construction of Additional Rooms for Student section including furniture in Motilal Nehru Medical College, Prayagraj (U.P.)",1,5834979,gyan singh,02-Feb-2026 01:35 PM,Accepted-AOC,Accept,04-Apr-2026 05:00 PM,Technical,Enclosed,SURESH CHANDRA YADAV,07-Feb-2026 03:26 PM,technical_2050233.pdf,"General Manager Zone-1, Prayagraj",Internal,"Project Manager Unit-2, Prayagraj, Accountant Unit-2, Prayagraj, General Manager (Tchnical), Lucknow",SURESH CHANDRA YADAV,04-Apr-2026 04:55 PM,finsummary_2050233.pdf (456.01 KB),Finance,Enclosed,SURESH CHANDRA YADAV,04-Apr-2026 04:51 PM,finance_2050233.pdf,BOQ Comparative Chart,"General Manager Zone-1, Prayagraj",Internal,"Project Manager Unit-2, Prayagraj, Accountant Unit-2, Prayagraj, General Manager Zone-5, Lucknow",SURESH CHANDRA YADAV,07-Feb-2026 03:30 PM,07-Feb-2026 04:30 PM,techsummary_2050233.pdf (687.29 KB),AOC,29-Jan-2026 09:00 AM,03-Feb-2026 03:00 PM,29-Jan-2026 09:00 AM,03-Feb-2026 02:00 PM,NA ,NA ,29-Jan-2026 09:00 AM,03-Feb-2026 02:00 PM,07-Feb-2026 04:30 PM,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-1 Allahabad,93/UPPCL/GM-1/2025-26/E-TENDER Dated-22.01.2026,2026_UPPRC_1110206_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,"17,700",Nil,Nil,No,"General Manager, Zone-1, Prayagraj","General Manager, Zone-1, U. P. Projects Corporation Ltd. 230 /1A, Mehdaury, Telirayganj District-Prayagraj (U.P.)","Construction of Additional Rooms for Student section including furniture in Motilal Nehru Medical College, Prayagraj (U.P.)","Construction of Additional Rooms for Student section including furniture in Motilal Nehru Medical College, Prayagraj (U.P.)",Please refer Tender documents. ,NA ,"1,67,25,000",Civil Works,NA ,Tender,90.0,270.0,District-Prayagraj (U.P.),211001.0,NA ,NA ,NA ,Prayagraj,No ,No,1,Fee/PreQual/Technical,.pdf,BIDDOC,"3,35,000",Yes,fixed,,Nil,Nil,AOC
,,,,,,,,,,,,,,,,2,5833022,SHANTI CONSTRUCTION,01-Feb-2026 10:56 PM,Rejected-AOC,Accept,04-Apr-2026 05:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,AOC
