Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Instrument Type,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
"VINOD KUMAR BIND, BDO PC BARANWAL, JE RED SURESH KUMAR, ACCOUNTANT",Internal,,VINOD KUMAR BIND,15-Apr-2026 07:20 PM,16-Apr-2026 10:00 AM,techsummary_2115333.pdf (201.39 KB),Finance,Bid Opening Summary,VINOD KUMAR BIND,16-Apr-2026 07:37 PM,,BOQ Comparative Chart,16-Apr-2026,"INR 643,420.4",90.0,VINOD KUMAR BIND,17-Apr-2026 03:44 PM,10.pdf (58.00 KB),AOC,1.0,6048408.0,BHAGWAN VENKTES CONSTRUCTION AND SUPPLIERS,15-Apr-2026 11:52 AM,Rejected-AOC,L3,17-Apr-2026 03:43 PM,1.0,6044813.0,M/S JAI MAA BHAGAWATI VINDHYACHALI TRADERS,INR,"643,420.4",Commissioner Rural Development UP||JDC Azamgarh||CDO Ballia||DDO Ballia||BDO Chilkahar,2026_RDUP_1133243_1,1224 Date 28-03-2026 Work No 10,graamapanchaayat sikariya khurd mein open jim ka sthaapana kaary,Technical,Bid Opening Summary,VINOD KUMAR BIND,15-Apr-2026 06:54 PM,,"VINOD KUMAR BIND, BDO PC BARANWAL, JE RED SURESH KUMAR, ACCOUNTANT",Internal,"VINOD KUMAR BIND, BDO PC BARANWAL, JE RED SURESH KUMAR, ACCOUNTANT",VINOD KUMAR BIND,16-Apr-2026 07:49 PM,finsummary_2115333.pdf (201.39 KB),AOC,Commissioner Rural Development UP||JDC Azamgarh||CDO Ballia||DDO Ballia||BDO Chilkahar,1224 Date 28-03-2026 Work No 10,2026_RDUP_1133243_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,BDO CHILKAHAR,BDO OFFICE CHILKAHAR,graamapanchaayat sikariya khurd mein open jim ka sthaapana kaary,graamapanchaayat sikariya khurd mein open jim ka sthaapana kaary,NIT ,NA ,"6,44,000",Civil Works,NA ,Tender,90.0,90.0,KP CHILKAHAR,221701.0,NA ,NA ,NA ,BDO OFFICE CHILKAHAR,No ,No,"12,880",No,fixed,,BDO CHILKAHAR,CHILKAHAR,500.0,BDO CHILKAHAR,CHILKAHAR,No,1,DD - Demand Draft,04-Apr-2026 03:00 PM,15-Apr-2026 04:00 PM,04-Apr-2026 03:00 PM,15-Apr-2026 03:00 PM,NA ,NA ,04-Apr-2026 03:00 PM,15-Apr-2026 03:00 PM,16-Apr-2026 10:00 AM,AOC
,,,,,,,,,,,,,,,,,,,,2.0,6045189.0,MAA ENTERPRISES,14-Apr-2026 12:48 AM,Rejected-AOC,L2,17-Apr-2026 03:43 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,2.0,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,BC - Bankers Cheque,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,3.0,6044813.0,M/S JAI MAA BHAGAWATI VINDHYACHALI TRADERS,13-Apr-2026 09:52 PM,Accepted-AOC,L1,17-Apr-2026 03:43 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,SS - Small Savings Instrument,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,BG - Bank Guarantee,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,FDR - Fixed Deposit,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,RTGS - RTGS Payment,,,,,,,,,,AOC
